simulation_id,beta_A,tG_A,rho_A,eta_A,coef_A,beta_B,tG_B,rho_B,eta_B,coef_B,n0_A,n0_B,seed,status,status_info,final_timestep,final_cell_count_A,final_cell_count_B,num_divisions_A,num_divisions_B,num_deaths_A,num_deaths_B
24233,0.3,100,0.3,0.1,1,0.55,100,0.1,0.02,1,0,100,48467,3,,41.8048889305141,0,9,0,39,0,130
24234,0.3,100,0.3,0.1,1,0.55,100,0.1,0.02,1,0,100,48469,3,,38.85972565221138,0,10,0,37,0,127
24235,0.3,100,0.3,0.1,1,0.55,100,0.1,0.02,1,0,100,48471,3,,93.78712138176179,0,10,0,55,0,145
24236,0.3,100,0.3,0.1,1,0.55,100,0.1,0.02,1,0,100,48473,3,,99.18858514384597,0,10,0,58,0,148
24237,0.3,100,0.3,0.1,1,0.55,100,0.1,0.02,1,0,100,48475,3,,46.021636803761346,0,10,0,48,0,138
24238,0.3,100,0.3,0.1,1,0.55,100,0.1,0.02,1,0,100,48477,3,,44.99232427354041,0,9,0,46,0,137
24239,0.3,100,0.3,0.1,1,0.55,100,0.1,0.02,1,0,100,48479,3,,46.116161500389545,0,9,0,44,0,135
24240,0.3,100,0.3,0.1,1,0.55,100,0.1,0.02,1,0,100,48481,3,,96.51248506842998,0,10,0,55,0,145
24241,0.3,100,0.3,0.1,1,0.55,100,0.1,0.02,1,0,100,48483,3,,99.15499169664034,0,10,0,49,0,139
24242,0.3,100,0.3,0.1,1,0.55,100,0.1,0.02,1,0,100,48485,3,,95.69176167616031,0,10,0,52,0,142
24243,0.3,100,0.3,0.1,1,0.55,100,0.1,0.02,1,0,100,48487,3,,39.49753108040756,0,10,0,45,0,135
24244,0.3,100,0.3,0.1,1,0.55,100,0.1,0.02,1,0,100,48489,3,,96.98017036197794,0,10,0,39,0,129
24245,0.3,100,0.3,0.1,1,0.55,100,0.1,0.02,1,0,100,48491,3,,40.32155885448624,0,10,0,47,0,137
24246,0.3,100,0.3,0.1,1,0.55,100,0.1,0.02,1,0,100,48493,3,,45.164425353829785,0,9,0,43,0,134
24247,0.3,100,0.3,0.1,1,0.55,100,0.1,0.02,1,0,100,48495,3,,43.27441543917774,0,10,0,39,0,129
24248,0.3,100,0.3,0.1,1,0.55,100,0.1,0.02,1,0,100,48497,3,,94.80253308267388,0,10,0,45,0,135
24249,0.3,100,0.3,0.1,1,0.55,100,0.1,0.02,1,0,100,48499,3,,42.62486294021618,0,10,0,43,0,133
24250,0.3,100,0.3,0.1,1,0.6000000000000001,100,0.1,0.02,1,0,100,48501,3,,41.16037869223966,0,10,0,51,0,141
24251,0.3,100,0.3,0.1,1,0.6000000000000001,100,0.1,0.02,1,0,100,48503,3,,101.10663147416476,0,10,0,45,0,135
24252,0.3,100,0.3,0.1,1,0.6000000000000001,100,0.1,0.02,1,0,100,48505,3,,38.10653527967686,0,10,0,40,0,130
24253,0.3,100,0.3,0.1,1,0.6000000000000001,100,0.1,0.02,1,0,100,48507,3,,37.443942392622915,0,10,0,41,0,131
24254,0.3,100,0.3,0.1,1,0.6000000000000001,100,0.1,0.02,1,0,100,48509,3,,99.15145506428075,0,9,0,44,0,135
24255,0.3,100,0.3,0.1,1,0.6000000000000001,100,0.1,0.02,1,0,100,48511,3,,37.41279723502097,0,9,0,38,0,129
24256,0.3,100,0.3,0.1,1,0.6000000000000001,100,0.1,0.02,1,0,100,48513,3,,33.48305510546173,0,10,0,30,0,120
24257,0.3,100,0.3,0.1,1,0.6000000000000001,100,0.1,0.02,1,0,100,48515,3,,39.218826401206854,0,9,0,39,0,130
24258,0.3,100,0.3,0.1,1,0.6000000000000001,100,0.1,0.02,1,0,100,48517,3,,40.20008143548609,0,10,0,43,0,133
24259,0.3,100,0.3,0.1,1,0.6000000000000001,100,0.1,0.02,1,0,100,48519,3,,36.550822148799284,0,9,0,29,0,120
24260,0.3,100,0.3,0.1,1,0.6000000000000001,100,0.1,0.02,1,0,100,48521,3,,36.57446714806793,0,9,0,30,0,121
24261,0.3,100,0.3,0.1,1,0.6000000000000001,100,0.1,0.02,1,0,100,48523,3,,95.27956403555561,0,10,0,48,0,138
24262,0.3,100,0.3,0.1,1,0.6000000000000001,100,0.1,0.02,1,0,100,48525,3,,37.189656481243965,0,9,0,40,0,131
24263,0.3,100,0.3,0.1,1,0.6000000000000001,100,0.1,0.02,1,0,100,48527,3,,40.939657418698125,0,9,0,33,0,124
24264,0.3,100,0.3,0.1,1,0.6000000000000001,100,0.1,0.02,1,0,100,48529,3,,37.278895830167436,0,10,0,38,0,128
24265,0.3,100,0.3,0.1,1,0.6000000000000001,100,0.1,0.02,1,0,100,48531,3,,38.67774109398467,0,10,0,38,0,128
24266,0.3,100,0.3,0.1,1,0.6000000000000001,100,0.1,0.02,1,0,100,48533,3,,37.57827165995419,0,9,0,33,0,124
24267,0.3,100,0.3,0.1,1,0.6000000000000001,100,0.1,0.02,1,0,100,48535,3,,99.48908545307043,0,9,0,45,0,136
24268,0.3,100,0.3,0.1,1,0.6000000000000001,100,0.1,0.02,1,0,100,48537,3,,38.52064526143921,0,10,0,43,0,133
24269,0.3,100,0.3,0.1,1,0.6000000000000001,100,0.1,0.02,1,0,100,48539,3,,38.6639616171153,0,9,0,36,0,127
24270,0.3,100,0.3,0.1,1,0.6000000000000001,100,0.1,0.02,1,0,100,48541,3,,34.94539027802406,0,10,0,37,0,127
24271,0.3,100,0.3,0.1,1,0.6000000000000001,100,0.1,0.02,1,0,100,48543,3,,42.11725162302667,0,10,0,37,0,127
24272,0.3,100,0.3,0.1,1,0.6000000000000001,100,0.1,0.02,1,0,100,48545,3,,34.214214271877935,0,9,0,32,0,123
24273,0.3,100,0.3,0.1,1,0.6000000000000001,100,0.1,0.02,1,0,100,48547,3,,97.66796246393442,0,10,0,46,0,136
24274,0.3,100,0.3,0.1,1,0.6000000000000001,100,0.1,0.02,1,0,100,48549,3,,101.95140099434096,0,9,0,38,0,129
24275,0.3,100,0.3,0.1,1,0.6000000000000001,100,0.1,0.02,1,0,100,48551,3,,101.95667591723648,0,9,0,46,0,137
24276,0.3,100,0.3,0.1,1,0.6000000000000001,100,0.1,0.02,1,0,100,48553,3,,99.01788100965018,0,9,0,40,0,131
24277,0.3,100,0.3,0.1,1,0.6000000000000001,100,0.1,0.02,1,0,100,48555,3,,39.68589810909355,0,10,0,38,0,128
24278,0.3,100,0.3,0.1,1,0.6000000000000001,100,0.1,0.02,1,0,100,48557,3,,96.68160083266696,0,10,0,46,0,136
24279,0.3,100,0.3,0.1,1,0.6000000000000001,100,0.1,0.02,1,0,100,48559,3,,97.48753074588058,0,10,0,43,0,133
24280,0.3,100,0.3,0.1,1,0.6000000000000001,100,0.1,0.02,1,0,100,48561,3,,43.88918695203468,0,10,0,37,0,127
24281,0.3,100,0.3,0.1,1,0.6000000000000001,100,0.1,0.02,1,0,100,48563,3,,94.25756819564883,0,10,0,48,0,138
24282,0.3,100,0.3,0.1,1,0.6000000000000001,100,0.1,0.02,1,0,100,48565,3,,99.03312589049669,0,9,0,52,0,143
24283,0.3,100,0.3,0.1,1,0.6000000000000001,100,0.1,0.02,1,0,100,48567,3,,100.61722922397077,0,10,0,39,0,129
24284,0.3,100,0.3,0.1,1,0.6000000000000001,100,0.1,0.02,1,0,100,48569,3,,39.52649171489662,0,9,0,37,0,128
24285,0.3,100,0.3,0.1,1,0.6000000000000001,100,0.1,0.02,1,0,100,48571,3,,100.84600135479077,0,10,0,51,0,141
24286,0.3,100,0.3,0.1,1,0.6000000000000001,100,0.1,0.02,1,0,100,48573,3,,100.40128315092706,0,10,0,50,0,140
24287,0.3,100,0.3,0.1,1,0.6000000000000001,100,0.1,0.02,1,0,100,48575,3,,34.699198250526955,0,9,0,38,0,129
24288,0.3,100,0.3,0.1,1,0.6000000000000001,100,0.1,0.02,1,0,100,48577,3,,95.18809420515954,0,10,0,47,0,137
24289,0.3,100,0.3,0.1,1,0.6000000000000001,100,0.1,0.02,1,0,100,48579,3,,95.80187014887673,0,9,0,46,0,137
24290,0.3,100,0.3,0.1,1,0.6000000000000001,100,0.1,0.02,1,0,100,48581,3,,98.29014883682552,0,10,0,49,0,139
24291,0.3,100,0.3,0.1,1,0.6000000000000001,100,0.1,0.02,1,0,100,48583,3,,39.092731169457956,0,10,0,39,0,129
24292,0.3,100,0.3,0.1,1,0.6000000000000001,100,0.1,0.02,1,0,100,48585,3,,101.78904217481869,0,10,0,43,0,133
24293,0.3,100,0.3,0.1,1,0.6000000000000001,100,0.1,0.02,1,0,100,48587,3,,39.73386672157398,0,10,0,46,0,136
24294,0.3,100,0.3,0.1,1,0.6000000000000001,100,0.1,0.02,1,0,100,48589,3,,39.41625818544306,0,9,0,39,0,130
24295,0.3,100,0.3,0.1,1,0.6000000000000001,100,0.1,0.02,1,0,100,48591,3,,97.14498794207759,0,10,0,46,0,136
24296,0.3,100,0.3,0.1,1,0.6000000000000001,100,0.1,0.02,1,0,100,48593,3,,98.89454021439582,0,10,0,42,0,132
24297,0.3,100,0.3,0.1,1,0.6000000000000001,100,0.1,0.02,1,0,100,48595,3,,35.320998700711485,0,9,0,47,0,138
24298,0.3,100,0.3,0.1,1,0.6000000000000001,100,0.1,0.02,1,0,100,48597,3,,97.13868326928457,0,10,0,44,0,134
24299,0.3,100,0.3,0.1,1,0.6000000000000001,100,0.1,0.02,1,0,100,48599,3,,100.27154274304091,0,10,0,50,0,140
24300,0.3,100,0.3,0.1,1,0.6500000000000001,100,0.1,0.02,1,0,100,48601,3,,33.11055408566828,0,10,0,37,0,127
24301,0.3,100,0.3,0.1,1,0.6500000000000001,100,0.1,0.02,1,0,100,48603,3,,37.28689698831651,0,10,0,36,0,126
24302,0.3,100,0.3,0.1,1,0.6500000000000001,100,0.1,0.02,1,0,100,48605,3,,32.111403847789234,0,10,0,31,0,121
24303,0.3,100,0.3,0.1,1,0.6500000000000001,100,0.1,0.02,1,0,100,48607,3,,27.48267434772229,0,10,0,24,0,114
24304,0.3,100,0.3,0.1,1,0.6500000000000001,100,0.1,0.02,1,0,100,48609,3,,24.05268606107363,0,10,0,24,0,114
24305,0.3,100,0.3,0.1,1,0.6500000000000001,100,0.1,0.02,1,0,100,48611,3,,96.86834502490413,0,9,0,50,0,141
24306,0.3,100,0.3,0.1,1,0.6500000000000001,100,0.1,0.02,1,0,100,48613,3,,29.32987259008511,0,10,0,28,0,118
24307,0.3,100,0.3,0.1,1,0.6500000000000001,100,0.1,0.02,1,0,100,48615,3,,97.27676042102425,0,9,0,39,0,130
24308,0.3,100,0.3,0.1,1,0.6500000000000001,100,0.1,0.02,1,0,100,48617,3,,39.4316655532536,0,10,0,34,0,124
24309,0.3,100,0.3,0.1,1,0.6500000000000001,100,0.1,0.02,1,0,100,48619,3,,99.19152408543198,0,9,0,36,0,127
24310,0.3,100,0.3,0.1,1,0.6500000000000001,100,0.1,0.02,1,0,100,48621,3,,38.15186268066898,0,9,0,34,0,125
24311,0.3,100,0.3,0.1,1,0.6500000000000001,100,0.1,0.02,1,0,100,48623,3,,34.94509385406658,0,10,0,40,0,130
24312,0.3,100,0.3,0.1,1,0.6500000000000001,100,0.1,0.02,1,0,100,48625,3,,94.49157783356594,0,10,0,41,0,131
24313,0.3,100,0.3,0.1,1,0.6500000000000001,100,0.1,0.02,1,0,100,48627,3,,98.2326422469699,0,10,0,48,0,138
24314,0.3,100,0.3,0.1,1,0.6500000000000001,100,0.1,0.02,1,0,100,48629,3,,98.58359848519645,0,9,0,37,0,128
24315,0.3,100,0.3,0.1,1,0.6500000000000001,100,0.1,0.02,1,0,100,48631,3,,99.56401010628987,0,9,0,41,0,132
24316,0.3,100,0.3,0.1,1,0.6500000000000001,100,0.1,0.02,1,0,100,48633,3,,35.147142754707275,0,9,0,27,0,118
24317,0.3,100,0.3,0.1,1,0.6500000000000001,100,0.1,0.02,1,0,100,48635,3,,100.6411800871525,0,10,0,44,0,134
24318,0.3,100,0.3,0.1,1,0.6500000000000001,100,0.1,0.02,1,0,100,48637,3,,101.30451512041684,0,9,0,41,0,132
24319,0.3,100,0.3,0.1,1,0.6500000000000001,100,0.1,0.02,1,0,100,48639,3,,89.13330606327993,0,10,0,35,0,125
24320,0.3,100,0.3,0.1,1,0.6500000000000001,100,0.1,0.02,1,0,100,48641,3,,30.23477798981259,0,10,0,31,0,121
24321,0.3,100,0.3,0.1,1,0.6500000000000001,100,0.1,0.02,1,0,100,48643,3,,34.493444146695815,0,9,0,28,0,119
24322,0.3,100,0.3,0.1,1,0.6500000000000001,100,0.1,0.02,1,0,100,48645,3,,30.216737046366813,0,9,0,33,0,124
24323,0.3,100,0.3,0.1,1,0.6500000000000001,100,0.1,0.02,1,0,100,48647,3,,32.41809123433691,0,10,0,29,0,119
24324,0.3,100,0.3,0.1,1,0.6500000000000001,100,0.1,0.02,1,0,100,48649,3,,98.8930495463466,0,10,0,42,0,132
24325,0.3,100,0.3,0.1,1,0.6500000000000001,100,0.1,0.02,1,0,100,48651,3,,36.04364437958714,0,9,0,34,0,125
24326,0.3,100,0.3,0.1,1,0.6500000000000001,100,0.1,0.02,1,0,100,48653,3,,33.53733712647635,0,9,0,43,0,134
24327,0.3,100,0.3,0.1,1,0.6500000000000001,100,0.1,0.02,1,0,100,48655,3,,97.86229620005396,0,9,0,47,0,138
24328,0.3,100,0.3,0.1,1,0.6500000000000001,100,0.1,0.02,1,0,100,48657,3,,37.13115125291128,0,10,0,29,0,119
24329,0.3,100,0.3,0.1,1,0.6500000000000001,100,0.1,0.02,1,0,100,48659,3,,31.7169552089703,0,9,0,25,0,116
24330,0.3,100,0.3,0.1,1,0.6500000000000001,100,0.1,0.02,1,0,100,48661,3,,98.57395844875442,0,10,0,40,0,130
24331,0.3,100,0.3,0.1,1,0.6500000000000001,100,0.1,0.02,1,0,100,48663,3,,99.2500601549738,0,10,0,40,0,130
24332,0.3,100,0.3,0.1,1,0.6500000000000001,100,0.1,0.02,1,0,100,48665,3,,34.39091400885483,0,9,0,32,0,123
24333,0.3,100,0.3,0.1,1,0.6500000000000001,100,0.1,0.02,1,0,100,48667,3,,96.67604062624277,0,10,0,48,0,138
24334,0.3,100,0.3,0.1,1,0.6500000000000001,100,0.1,0.02,1,0,100,48669,3,,97.85937383471718,0,9,0,36,0,127
24335,0.3,100,0.3,0.1,1,0.6500000000000001,100,0.1,0.02,1,0,100,48671,3,,99.80600306508825,0,10,0,37,0,127
24336,0.3,100,0.3,0.1,1,0.6500000000000001,100,0.1,0.02,1,0,100,48673,3,,32.032504643875214,0,10,0,28,0,118
24337,0.3,100,0.3,0.1,1,0.6500000000000001,100,0.1,0.02,1,0,100,48675,3,,34.996833510575584,0,10,0,35,0,125
24338,0.3,100,0.3,0.1,1,0.6500000000000001,100,0.1,0.02,1,0,100,48677,3,,36.06125232710775,0,9,0,37,0,128
24339,0.3,100,0.3,0.1,1,0.6500000000000001,100,0.1,0.02,1,0,100,48679,3,,36.526987217091474,0,10,0,42,0,132
24340,0.3,100,0.3,0.1,1,0.6500000000000001,100,0.1,0.02,1,0,100,48681,3,,94.49682079315929,0,9,0,40,0,131
24341,0.3,100,0.3,0.1,1,0.6500000000000001,100,0.1,0.02,1,0,100,48683,3,,36.82468941245982,0,10,0,35,0,125
24342,0.3,100,0.3,0.1,1,0.6500000000000001,100,0.1,0.02,1,0,100,48685,3,,97.36076320409732,0,10,0,43,0,133
24343,0.3,100,0.3,0.1,1,0.6500000000000001,100,0.1,0.02,1,0,100,48687,3,,37.5801266965049,0,10,0,37,0,127
24344,0.3,100,0.3,0.1,1,0.6500000000000001,100,0.1,0.02,1,0,100,48689,3,,94.86651142626145,0,10,0,49,0,139
24345,0.3,100,0.3,0.1,1,0.6500000000000001,100,0.1,0.02,1,0,100,48691,3,,100.24740763907208,0,9,0,39,0,130
24346,0.3,100,0.3,0.1,1,0.6500000000000001,100,0.1,0.02,1,0,100,48693,3,,33.642854023005455,0,10,0,42,0,132
24347,0.3,100,0.3,0.1,1,0.6500000000000001,100,0.1,0.02,1,0,100,48695,3,,37.13194642928729,0,10,0,35,0,125
24348,0.3,100,0.3,0.1,1,0.6500000000000001,100,0.1,0.02,1,0,100,48697,3,,35.625048844279334,0,9,0,36,0,127
24349,0.3,100,0.3,0.1,1,0.6500000000000001,100,0.1,0.02,1,0,100,48699,3,,31.951385920337064,0,10,0,42,0,132
24350,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.02,1,0,100,48701,3,,96.42858050123655,0,10,0,40,0,130
24351,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.02,1,0,100,48703,3,,29.27709159207538,0,10,0,27,0,117
24352,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.02,1,0,100,48705,3,,101.36448889916691,0,10,0,42,0,132
24353,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.02,1,0,100,48707,3,,25.631293160398904,0,9,0,28,0,119
24354,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.02,1,0,100,48709,3,,24.462781855797513,0,10,0,27,0,117
24355,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.02,1,0,100,48711,3,,101.04177322220512,0,9,0,38,0,129
24356,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.02,1,0,100,48713,3,,99.29360749827958,0,9,0,36,0,127
24357,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.02,1,0,100,48715,3,,98.60357420277226,0,9,0,34,0,125
24358,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.02,1,0,100,48717,3,,98.45084077822482,0,10,0,36,0,126
24359,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.02,1,0,100,48719,3,,101.85507875477542,0,9,0,34,0,125
24360,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.02,1,0,100,48721,3,,97.76390226371622,0,9,0,46,0,137
24361,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.02,1,0,100,48723,3,,98.8814690062163,0,10,0,35,0,125
24362,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.02,1,0,100,48725,3,,96.69389857759424,0,10,0,37,0,127
24363,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.02,1,0,100,48727,3,,98.7556526468372,0,10,0,44,0,134
24364,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.02,1,0,100,48729,3,,29.979788409760047,0,9,0,32,0,123
24365,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.02,1,0,100,48731,3,,99.71822218290201,0,10,0,39,0,129
24366,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.02,1,0,100,48733,3,,22.58038253345851,0,9,0,21,0,112
24367,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.02,1,0,100,48735,3,,106.12294249393196,0,10,0,39,0,129
24368,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.02,1,0,100,48737,3,,28.368764684720166,0,10,0,27,0,117
24369,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.02,1,0,100,48739,3,,33.6884803807872,0,10,0,36,0,126
24370,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.02,1,0,100,48741,3,,29.38253387887662,0,10,0,30,0,120
24371,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.02,1,0,100,48743,3,,98.4972674427121,0,9,0,40,0,131
24372,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.02,1,0,100,48745,3,,33.0025014923469,0,9,0,31,0,122
24373,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.02,1,0,100,48747,3,,21.748262296928097,0,10,0,26,0,116
24374,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.02,1,0,100,48749,3,,27.96538071448928,0,10,0,32,0,122
24375,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.02,1,0,100,48751,3,,34.65025491840297,0,10,0,31,0,121
24376,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.02,1,0,100,48753,3,,101.52263196971057,0,9,0,39,0,130
24377,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.02,1,0,100,48755,3,,33.631746965580426,0,10,0,26,0,116
24378,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.02,1,0,100,48757,3,,26.71838586942556,0,10,0,32,0,122
24379,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.02,1,0,100,48759,3,,99.81799932642872,0,9,0,37,0,128
24380,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.02,1,0,100,48761,3,,101.8313792850509,0,9,0,40,0,131
24381,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.02,1,0,100,48763,3,,32.338071346434724,0,9,0,35,0,126
24382,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.02,1,0,100,48765,3,,28.721178340695047,0,10,0,25,0,115
24383,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.02,1,0,100,48767,3,,99.64090668345713,0,10,0,35,0,125
24384,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.02,1,0,100,48769,3,,31.64555816514449,0,9,0,29,0,120
24385,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.02,1,0,100,48771,3,,99.28448374665052,0,10,0,39,0,129
24386,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.02,1,0,100,48773,3,,93.98824264079191,0,10,0,31,0,121
24387,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.02,1,0,100,48775,3,,101.5946668245269,0,10,0,40,0,130
24388,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.02,1,0,100,48777,3,,102.53811346497439,0,9,0,36,0,127
24389,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.02,1,0,100,48779,3,,33.120852906429484,0,9,0,27,0,118
24390,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.02,1,0,100,48781,3,,29.19004431526774,0,9,0,28,0,119
24391,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.02,1,0,100,48783,3,,30.514188868891022,0,9,0,23,0,114
24392,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.02,1,0,100,48785,3,,28.787897473051203,0,10,0,25,0,115
24393,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.02,1,0,100,48787,3,,23.242761342280076,0,10,0,20,0,110
24394,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.02,1,0,100,48789,3,,29.60214251651463,0,10,0,34,0,124
24395,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.02,1,0,100,48791,3,,94.72693199649659,0,10,0,37,0,127
24396,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.02,1,0,100,48793,3,,100.45696982489777,0,10,0,38,0,128
24397,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.02,1,0,100,48795,3,,27.886785123380395,0,10,0,31,0,121
24398,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.02,1,0,100,48797,3,,30.626006199294267,0,10,0,35,0,125
24399,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.02,1,0,100,48799,3,,93.12199515672069,0,9,0,37,0,128
24400,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.02,1,0,100,48801,3,,100.91383432665576,0,9,0,38,0,129
24401,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.02,1,0,100,48803,3,,101.13268933887815,0,10,0,34,0,124
24402,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.02,1,0,100,48805,3,,99.2302457584293,0,10,0,38,0,128
24403,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.02,1,0,100,48807,3,,99.78592098431561,0,10,0,33,0,123
24404,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.02,1,0,100,48809,3,,97.11327767061344,0,9,0,35,0,126
24405,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.02,1,0,100,48811,3,,28.048537435560572,0,9,0,25,0,116
24406,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.02,1,0,100,48813,3,,101.56560852517478,0,9,0,40,0,131
24407,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.02,1,0,100,48815,3,,101.87514559250515,0,9,0,37,0,128
24408,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.02,1,0,100,48817,3,,97.69936609110023,0,10,0,34,0,124
24409,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.02,1,0,100,48819,3,,102.15389867760554,0,9,0,37,0,128
24410,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.02,1,0,100,48821,3,,23.41208382056468,0,9,0,30,0,121
24411,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.02,1,0,100,48823,3,,99.01925642790357,0,10,0,34,0,124
24412,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.02,1,0,100,48825,3,,100.83032904720868,0,10,0,42,0,132
24413,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.02,1,0,100,48827,3,,27.88894425679288,0,9,0,22,0,113
24414,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.02,1,0,100,48829,3,,104.2513555005039,0,10,0,30,0,120
24415,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.02,1,0,100,48831,3,,99.18095804941683,0,10,0,38,0,128
24416,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.02,1,0,100,48833,3,,94.55442554715317,0,9,0,37,0,128
24417,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.02,1,0,100,48835,3,,102.12903649143166,0,10,0,31,0,121
24418,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.02,1,0,100,48837,3,,102.03443996487484,0,10,0,36,0,126
24419,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.02,1,0,100,48839,3,,29.07464153656365,0,9,0,31,0,122
24420,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.02,1,0,100,48841,3,,29.39399019180787,0,10,0,30,0,120
24421,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.02,1,0,100,48843,3,,101.01766933618569,0,10,0,32,0,122
24422,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.02,1,0,100,48845,3,,99.53934700060879,0,10,0,25,0,115
24423,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.02,1,0,100,48847,3,,27.628016842192274,0,10,0,28,0,118
24424,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.02,1,0,100,48849,3,,26.259871821585136,0,10,0,24,0,114
24425,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.02,1,0,100,48851,3,,101.37600533817326,0,10,0,34,0,124
24426,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.02,1,0,100,48853,3,,100.10522037412413,0,10,0,45,0,135
24427,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.02,1,0,100,48855,3,,30.9723791563757,0,10,0,29,0,119
24428,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.02,1,0,100,48857,3,,28.795346190256122,0,10,0,25,0,115
24429,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.02,1,0,100,48859,3,,101.79063376210132,0,10,0,32,0,122
24430,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.02,1,0,100,48861,3,,98.8263118162317,0,10,0,32,0,122
24431,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.02,1,0,100,48863,3,,108.97041112644472,0,10,0,28,0,118
