sim,initial_timestep,final_timestep,initial_cell_count,final_cell_count,last_alive_timestep,num_apoptosis,num_extrusion,JobID,JobName,State,ExitCode,Timelimit,Start,End,Elapsed,initial-b-ratio,random-labelling,cell-a-target-area,cell-b-target-area,cell-a-elasticity-parameter,cell-b-elasticity-parameter,cell-a-contractility-parameter,cell-b-contractility-parameter,cell-a-line-tension-parameter,cell-b-line-tension-parameter,cell-a-g1-duration,cell-b-g1-duration,cell-a-g2-duration,cell-b-g2-duration,cell-ab-line-tension-parameter,seed,simulation-id,initial_cell_count_0,final_cell_count_0,last_alive_timestep_0,num_apoptosis_0,num_extrusion_0,initial_cell_count_1,final_cell_count_1,last_alive_timestep_1,num_apoptosis_1,num_extrusion_1
002819,0,250,36,0,83,0,77,3423861_2819,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T05:56:30,2023-09-04T05:57:15,00:00:45,0.5,true,0.6984263318777426,0.5054635592093147,0.6984263318777426,0.6984263318777426,0.021905579912664556,0.021905579912664556,0.0838111598253291,0.0838111598253291,11.905579912664553,11.905579912664553,51.90557991266455,51.90557991266455,0.0838111598253291,00002819,002819,18,0,83,0,46,18,0,67,0,31
002820,0,250,36,0,97,0,80,3423861_2820,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T05:56:30,2023-09-04T05:57:21,00:00:51,0.5,true,0.7172942564060445,0.5018522156508762,0.7172942564060445,0.7172942564060445,0.023037655384362667,0.023037655384362667,0.08607531076872532,0.08607531076872532,13.037655384362667,13.037655384362667,53.037655384362665,53.037655384362665,0.08607531076872532,00002820,002820,18,0,97,0,47,18,0,62,0,33
002821,0,250,36,0,109,0,80,3423861_2821,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T05:56:30,2023-09-04T05:57:09,00:00:39,0.5,true,0.7361621809343464,0.5168638011827883,0.7361621809343464,0.7361621809343464,0.024169730856060778,0.024169730856060778,0.08833946171212155,0.08833946171212155,14.169730856060779,14.169730856060779,54.16973085606078,54.16973085606078,0.08833946171212155,00002821,002821,18,0,109,0,49,18,0,86,0,31
002822,0,250,36,0,114,0,85,3423861_2822,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T05:56:30,2023-09-04T05:57:20,00:00:50,0.5,true,0.7550301054626483,0.5037489189961909,0.7550301054626483,0.7550301054626483,0.025301806327758893,0.025301806327758893,0.09060361265551778,0.09060361265551778,15.301806327758893,15.301806327758893,55.3018063277589,55.3018063277589,0.09060361265551778,00002822,002822,18,0,114,0,51,18,0,95,0,34
002823,0,250,36,0,148,0,96,3423861_2823,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T05:56:30,2023-09-04T05:57:26,00:00:56,0.5,true,0.7738980299909501,0.5105408561425728,0.7738980299909501,0.7738980299909501,0.026433881799457007,0.026433881799457007,0.09286776359891401,0.09286776359891401,16.433881799457005,16.433881799457005,56.433881799457005,56.433881799457005,0.09286776359891401,00002823,002823,18,0,148,0,67,18,0,111,0,29
002824,0,250,36,0,217,0,128,3423861_2824,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T05:56:30,2023-09-04T05:57:26,00:00:56,0.5,true,0.792765954519252,0.5152821750483471,0.792765954519252,0.792765954519252,0.02756595727115512,0.02756595727115512,0.09513191454231024,0.09513191454231024,17.565957271155117,17.565957271155117,57.56595727115511,57.56595727115511,0.09513191454231024,00002824,002824,18,0,217,0,94,18,0,89,0,34
002825,0,250,36,42,250,0,99,3423861_2825,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T05:56:30,2023-09-04T05:57:38,00:01:08,0.5,true,0.8116338790475539,0.5029312084564715,0.8116338790475539,0.8116338790475539,0.028698032742853236,0.028698032742853236,0.09739606548570647,0.09739606548570647,18.698032742853236,18.698032742853236,58.698032742853236,58.698032742853236,0.09739606548570647,00002825,002825,18,42,250,0,70,18,0,97,0,29
002826,0,250,36,117,250,0,62,3423861_2826,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T05:56:30,2023-09-04T05:58:01,00:01:31,0.5,true,0.8305018035758558,0.5153237965179753,0.8305018035758558,0.8305018035758558,0.02983010821455135,0.02983010821455135,0.0996602164291027,0.0996602164291027,19.83010821455135,19.83010821455135,59.830108214551345,59.830108214551345,0.0996602164291027,00002826,002826,18,117,250,0,31,18,0,79,0,31
002827,0,250,36,139,250,0,48,3423861_2827,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T05:56:30,2023-09-04T05:58:11,00:01:41,0.5,true,0.8493697281041577,0.5009821186523904,0.8493697281041577,0.8493697281041577,0.030962183686249464,0.030962183686249464,0.10192436737249891,0.10192436737249891,20.96218368624946,20.96218368624946,60.96218368624946,60.96218368624946,0.10192436737249891,00002827,002827,18,139,250,0,14,18,0,75,0,34
002828,0,250,36,119,250,0,45,3423861_2828,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T05:56:30,2023-09-04T05:57:58,00:01:28,0.5,true,0.8682376526324596,0.511500064530412,0.8682376526324596,0.8682376526324596,0.03209425915794758,0.03209425915794758,0.10418851831589515,0.10418851831589515,22.094259157947572,22.094259157947572,62.094259157947576,62.094259157947576,0.10418851831589515,00002828,002828,18,119,250,0,14,18,0,75,0,31
002829,0,250,36,155,250,0,33,3423861_2829,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T05:56:30,2023-09-04T05:58:11,00:01:41,0.5,true,0.8871055771607614,0.5108213718580412,0.8871055771607614,0.8871055771607614,0.033226334629645686,0.033226334629645686,0.10645266925929137,0.10645266925929137,23.226334629645685,23.226334629645685,63.226334629645685,63.226334629645685,0.10645266925929137,00002829,002829,18,155,250,0,4,18,0,65,0,29
002830,0,250,36,141,250,0,37,3423861_2830,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T05:56:30,2023-09-04T05:58:03,00:01:33,0.5,true,0.9059735016890633,0.5022026551096005,0.9059735016890633,0.9059735016890633,0.0343584101013438,0.0343584101013438,0.1087168202026876,0.1087168202026876,24.3584101013438,24.3584101013438,64.3584101013438,64.3584101013438,0.1087168202026876,00002830,002830,18,141,250,0,8,18,0,97,0,29
002831,0,250,36,123,250,0,32,3423861_2831,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T05:56:30,2023-09-04T05:57:56,00:01:26,0.5,true,0.9248414262173652,0.5083008183307649,0.9248414262173652,0.9248414262173652,0.035490485573041915,0.035490485573041915,0.11098097114608382,0.11098097114608382,25.490485573041912,25.490485573041912,65.49048557304191,65.49048557304191,0.11098097114608382,00002831,002831,18,123,250,0,0,18,0,84,0,32
002832,0,250,36,133,250,0,27,3423861_2832,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T05:56:30,2023-09-04T05:58:03,00:01:33,0.5,true,0.9437093507456671,0.501710190435549,0.9437093507456671,0.9437093507456671,0.03662256104474003,0.03662256104474003,0.11324512208948004,0.11324512208948004,26.622561044740024,26.622561044740024,66.62256104474002,66.62256104474002,0.11324512208948004,00002832,002832,18,133,250,0,0,18,0,72,0,27
002833,0,250,36,109,250,0,28,3423861_2833,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T05:56:30,2023-09-04T05:57:53,00:01:23,0.5,true,0.962577275273969,0.5027999580725467,0.962577275273969,0.962577275273969,0.03775463651643814,0.03775463651643814,0.11550927303287628,0.11550927303287628,27.75463651643814,27.75463651643814,67.75463651643814,67.75463651643814,0.11550927303287628,00002833,002833,18,109,250,0,0,18,0,93,0,28
002834,0,250,36,125,250,0,29,3423861_2834,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T05:56:30,2023-09-04T05:57:51,00:01:21,0.5,true,0.9814451998022709,0.5070000669796597,0.9814451998022709,0.9814451998022709,0.03888671198813626,0.03888671198813626,0.1177734239762725,0.1177734239762725,28.886711988136256,28.886711988136256,68.88671198813626,68.88671198813626,0.1177734239762725,00002834,002834,18,125,250,0,0,18,0,102,0,29
002835,0,250,36,118,250,0,35,3423861_2835,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T05:56:30,2023-09-04T05:58:01,00:01:31,0.5,true,1.0003131243305727,0.5184456645249312,1.0003131243305727,1.0003131243305727,0.040018787459834365,0.040018787459834365,0.12003757491966872,0.12003757491966872,30.018787459834364,30.018787459834364,70.01878745983436,70.01878745983436,0.12003757491966872,00002835,002835,18,118,250,0,2,18,0,148,0,33
002836,0,250,36,117,250,0,27,3423861_2836,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T05:56:30,2023-09-04T05:57:48,00:01:18,0.5,true,1.0191810488588746,0.5040575378273326,1.0191810488588746,1.0191810488588746,0.04115086293153248,0.04115086293153248,0.12230172586306495,0.12230172586306495,31.150862931532476,31.150862931532476,71.15086293153247,71.15086293153247,0.12230172586306495,00002836,002836,18,117,250,0,0,18,0,91,0,27
002837,0,250,36,122,250,0,32,3423861_2837,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T05:56:30,2023-09-04T05:58:01,00:01:31,0.5,true,1.0380489733871765,0.5102926787023043,1.0380489733871765,1.0380489733871765,0.042282938403230594,0.042282938403230594,0.12456587680646118,0.12456587680646118,32.28293840323059,32.28293840323059,72.28293840323059,72.28293840323059,0.12456587680646118,00002837,002837,18,122,250,0,0,18,0,149,0,32
002838,0,250,36,90,250,0,28,3423861_2838,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T05:56:30,2023-09-04T05:57:47,00:01:17,0.5,true,1.0569168979154784,0.5001155989385905,1.0569168979154784,1.0569168979154784,0.04341501387492871,0.04341501387492871,0.1268300277498574,0.1268300277498574,33.415013874928704,33.415013874928704,73.4150138749287,73.4150138749287,0.1268300277498574,00002838,002838,18,90,250,0,0,18,0,97,0,28
002839,0,250,36,89,250,0,29,3423861_2839,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T05:56:30,2023-09-04T05:57:53,00:01:23,0.5,true,1.0757848224437803,0.509332381659585,1.0757848224437803,1.0757848224437803,0.04454708934662682,0.04454708934662682,0.12909417869325363,0.12909417869325363,34.54708934662682,34.54708934662682,74.54708934662682,74.54708934662682,0.12909417869325363,00002839,002839,18,89,250,0,0,18,0,140,0,29
002840,0,250,36,84,250,0,31,3423861_2840,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T05:56:30,2023-09-04T05:57:46,00:01:16,0.5,true,1.0946527469720821,0.5081732477795208,1.0946527469720821,1.0946527469720821,0.04567916481832494,0.04567916481832494,0.13135832963664984,0.13135832963664984,35.67916481832493,35.67916481832493,75.67916481832492,75.67916481832492,0.13135832963664984,00002840,002840,18,84,250,0,0,18,0,206,0,31
002841,0,250,36,91,250,0,28,3423861_2841,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T05:56:30,2023-09-04T05:57:56,00:01:26,0.5,true,1.113520671500384,0.5011081475436575,1.113520671500384,1.113520671500384,0.04681124029002305,0.04681124029002305,0.1336224805800461,0.1336224805800461,36.81124029002305,36.81124029002305,76.81124029002305,76.81124029002305,0.1336224805800461,00002841,002841,18,91,250,0,0,18,0,151,0,28
002842,0,250,36,101,250,0,27,3423861_2842,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T05:56:30,2023-09-04T05:57:53,00:01:23,0.5,true,1.1323885960286861,0.5175079007491945,1.1323885960286861,1.1323885960286861,0.047943315761721166,0.047943315761721166,0.13588663152344232,0.13588663152344232,37.94331576172116,37.94331576172116,77.94331576172115,77.94331576172115,0.13588663152344232,00002842,002842,18,101,250,0,0,18,0,121,0,27
002843,0,250,36,94,250,0,30,3423861_2843,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T05:56:30,2023-09-04T05:57:42,00:01:12,0.5,true,1.1512565205569878,0.5060367841006121,1.1512565205569878,1.1512565205569878,0.04907539123341928,0.04907539123341928,0.13815078246683854,0.13815078246683854,39.075391233419275,39.075391233419275,79.07539123341928,79.07539123341928,0.13815078246683854,00002843,002843,18,94,250,0,0,18,0,202,0,30
002844,0,250,36,83,250,0,26,3423861_2844,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T05:56:30,2023-09-04T05:57:52,00:01:22,0.5,true,1.17012444508529,0.5111970053424368,1.17012444508529,1.17012444508529,0.050207466705117394,0.050207466705117394,0.14041493341023475,0.14041493341023475,40.20746670511739,40.20746670511739,80.20746670511738,80.20746670511738,0.14041493341023475,00002844,002844,18,83,250,0,0,18,0,91,0,26
002845,0,250,36,77,250,0,30,3423861_2845,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T05:56:30,2023-09-04T05:57:53,00:01:23,0.5,true,1.1889923696135916,0.5007021364336567,1.1889923696135916,1.1889923696135916,0.05133954217681551,0.05133954217681551,0.142679084353631,0.142679084353631,41.3395421768155,41.3395421768155,81.3395421768155,81.3395421768155,0.142679084353631,00002845,002845,18,76,250,0,0,18,1,250,0,30
002846,0,250,36,83,250,0,29,3423861_2846,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T05:56:30,2023-09-04T05:57:52,00:01:22,0.5,true,1.2078602941418937,0.514070185359968,1.2078602941418937,1.2078602941418937,0.052471617648513616,0.052471617648513616,0.14494323529702724,0.14494323529702724,42.471617648513615,42.471617648513615,82.47161764851361,82.47161764851361,0.14494323529702724,00002846,002846,18,83,250,0,0,18,0,91,0,29
002847,0,250,36,77,250,0,27,3423861_2847,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T05:56:30,2023-09-04T05:57:52,00:01:22,0.5,true,1.2267282186701953,0.5138550834259077,1.2267282186701953,1.2267282186701953,0.05360369312021173,0.05360369312021173,0.14720738624042345,0.14720738624042345,43.60369312021172,43.60369312021172,83.60369312021172,83.60369312021172,0.14720738624042345,00002847,002847,18,77,250,0,0,18,0,116,0,27
002848,0,250,36,76,250,0,30,3423861_2848,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T05:56:30,2023-09-04T05:57:52,00:01:22,0.5,true,1.2455961431984974,0.5158149251625798,1.2455961431984974,1.2455961431984974,0.054735768591909845,0.054735768591909845,0.14947153718381967,0.14947153718381967,44.73576859190984,44.73576859190984,84.73576859190985,84.73576859190985,0.14947153718381967,00002848,002848,18,76,250,0,0,18,0,234,0,30
002849,0,250,36,70,250,0,31,3423861_2849,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T05:56:30,2023-09-04T05:57:52,00:01:22,0.5,true,1.264464067726799,0.5053125341030578,1.264464067726799,1.264464067726799,0.05586784406360796,0.05586784406360796,0.15173568812721588,0.15173568812721588,45.867844063607954,45.867844063607954,85.86784406360795,85.86784406360795,0.15173568812721588,00002849,002849,18,70,250,0,0,18,0,216,0,31
002850,0,250,36,73,250,0,26,3423861_2850,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T05:56:30,2023-09-04T05:57:52,00:01:22,0.5,true,1.2833319922551012,0.5067322245412341,1.2833319922551012,1.2833319922551012,0.05699991953530607,0.05699991953530607,0.15399983907061213,0.15399983907061213,46.99991953530606,46.99991953530606,86.99991953530606,86.99991953530606,0.15399983907061213,00002850,002850,18,73,250,0,0,18,0,197,0,26
002851,0,250,36,69,250,0,33,3423861_2851,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T05:56:30,2023-09-04T05:57:49,00:01:19,0.5,true,1.3021999167834029,0.5089103718365214,1.3021999167834029,1.3021999167834029,0.05813199500700418,0.05813199500700418,0.15626399001400837,0.15626399001400837,48.13199500700418,48.13199500700418,88.13199500700418,88.13199500700418,0.15626399001400837,00002851,002851,18,69,250,0,0,18,0,156,0,33
002852,0,250,36,70,250,0,28,3423861_2852,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T05:56:30,2023-09-04T05:57:34,00:01:04,0.5,true,1.321067841311705,0.5171560544055632,1.321067841311705,1.321067841311705,0.059264070478702295,0.059264070478702295,0.15852814095740458,0.15852814095740458,49.264070478702294,49.264070478702294,89.2640704787023,89.2640704787023,0.15852814095740458,00002852,002852,18,70,250,0,0,18,0,148,0,28
002853,0,250,36,78,250,0,24,3423861_2853,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T05:56:30,2023-09-04T05:57:52,00:01:22,0.5,true,1.3399357658400066,0.5179164664801343,1.3399357658400066,1.3399357658400066,0.06039614595040041,0.06039614595040041,0.1607922919008008,0.1607922919008008,50.3961459504004,50.3961459504004,90.39614595040041,90.39614595040041,0.1607922919008008,00002853,002853,18,78,250,0,0,18,0,109,0,24
002854,0,250,36,71,250,0,29,3423861_2854,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T05:56:30,2023-09-04T05:57:50,00:01:20,0.5,true,1.3588036903683087,0.5071956734007107,1.3588036903683087,1.3588036903683087,0.061528221422098524,0.061528221422098524,0.163056442844197,0.163056442844197,51.52822142209852,51.52822142209852,91.52822142209851,91.52822142209851,0.163056442844197,00002854,002854,18,69,250,0,0,18,2,250,0,29
002855,0,250,36,70,250,0,31,3423861_2855,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T05:56:30,2023-09-04T05:57:47,00:01:17,0.5,true,1.3776716148966104,0.5145198266783075,1.3776716148966104,1.3776716148966104,0.06266029689379664,0.06266029689379664,0.16532059378759326,0.16532059378759326,52.66029689379663,52.66029689379663,92.66029689379663,92.66029689379663,0.16532059378759326,00002855,002855,18,70,250,0,0,18,0,177,0,31
002856,0,250,36,64,250,0,28,3423861_2856,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T05:56:30,2023-09-04T05:57:49,00:01:19,0.5,true,1.3965395394249125,0.5134910893957899,1.3965395394249125,1.3965395394249125,0.06379237236549475,0.06379237236549475,0.1675847447309895,0.1675847447309895,53.79237236549474,53.79237236549474,93.79237236549474,93.79237236549474,0.1675847447309895,00002856,002856,18,64,250,0,0,18,0,172,0,28
002857,0,250,36,68,250,0,31,3423861_2857,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T05:56:30,2023-09-04T05:57:51,00:01:21,0.5,true,1.4154074639532142,0.5127012880722599,1.4154074639532142,1.4154074639532142,0.06492444783719285,0.06492444783719285,0.1698488956743857,0.1698488956743857,54.92444783719286,54.92444783719286,94.92444783719286,94.92444783719286,0.1698488956743857,00002857,002857,18,67,250,0,0,18,1,250,0,31
002858,0,250,36,73,250,0,23,3423861_2858,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T05:56:30,2023-09-04T05:57:53,00:01:23,0.5,true,1.4342753884815163,0.5164610235326315,1.4342753884815163,1.4342753884815163,0.06605652330889097,0.06605652330889097,0.17211304661778193,0.17211304661778193,56.05652330889097,56.05652330889097,96.05652330889097,96.05652330889097,0.17211304661778193,00002858,002858,18,71,250,0,0,18,2,250,0,23
002859,0,250,36,58,250,0,26,3423861_2859,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T05:56:30,2023-09-04T05:57:44,00:01:14,0.5,true,1.453143313009818,0.5185989933736931,1.453143313009818,1.453143313009818,0.06718859878058908,0.06718859878058908,0.17437719756117814,0.17437719756117814,57.18859878058908,57.18859878058908,97.18859878058907,97.18859878058907,0.17437719756117814,00002859,002859,18,58,250,0,0,18,0,162,0,26
002860,0,250,36,64,250,0,23,3423861_2860,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T05:56:30,2023-09-04T05:57:45,00:01:15,0.5,true,1.47201123753812,0.5122044858684536,1.47201123753812,1.47201123753812,0.0683206742522872,0.0683206742522872,0.17664134850457439,0.17664134850457439,58.3206742522872,58.3206742522872,98.3206742522872,98.3206742522872,0.17664134850457439,00002860,002860,18,64,250,0,0,18,0,192,0,23
002861,0,250,36,63,250,0,30,3423861_2861,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T05:56:30,2023-09-04T05:57:33,00:01:03,0.5,true,1.4908791620664217,0.5076835216051916,1.4908791620664217,1.4908791620664217,0.06945274972398531,0.06945274972398531,0.17890549944797063,0.17890549944797063,59.452749723985306,59.452749723985306,99.4527497239853,99.4527497239853,0.17890549944797063,00002861,002861,18,63,250,0,0,18,0,161,0,30
002862,0,250,36,0,53,0,61,3423861_2862,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T05:56:30,2023-09-04T05:57:19,00:00:49,0.5,true,0.5128623281809757,0.5286150111230256,0.5317302527092775,0.5505981772375794,0.014167966105952879,0.01530004157765099,0.0728642340986982,0.07512838504209443,8.69626799274533,9.828343464443444,50.96041893614156,52.092494407839666,0.08644913975907556,00002862,002862,18,0,53,0,32,18,0,53,0,29
002863,0,250,36,0,47,0,57,3423861_2863,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T05:56:30,2023-09-04T05:57:17,00:00:47,0.5,true,0.5317302527092775,0.5317302527092775,0.5505981772375794,0.5694661017658813,0.01530004157765099,0.016432117049349104,0.07512838504209443,0.07739253598549066,9.828343464443444,10.960418936141558,52.092494407839666,53.22456987953778,0.08871329070247179,00002863,002863,18,0,47,0,27,18,0,46,0,30
002864,0,250,36,0,52,0,59,3423861_2864,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T05:56:30,2023-09-04T05:57:20,00:00:50,0.5,true,0.5505981772375794,0.5223063766423086,0.5694661017658813,0.5883340262941832,0.016432117049349104,0.01756419252104722,0.07739253598549066,0.07965668692888689,10.960418936141558,12.09249440783967,53.22456987953778,54.3566453512359,0.09097744164586802,00002864,002864,18,0,52,0,30,18,0,51,0,29
002865,0,250,36,0,50,0,56,3423861_2865,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T05:56:30,2023-09-04T05:57:21,00:00:51,0.5,true,0.5694661017658813,0.5251003913645541,0.5883340262941832,0.6072019508224851,0.01756419252104722,0.018696267992745333,0.07965668692888689,0.08192083787228312,12.09249440783967,13.224569879537784,54.3566453512359,55.48872082293401,0.09324159258926425,00002865,002865,18,0,49,0,31,18,0,50,0,25
002866,0,250,36,0,52,0,54,3423861_2866,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T05:56:30,2023-09-04T05:57:10,00:00:40,0.5,true,0.5883340262941832,0.523414247633576,0.6072019508224851,0.626069875350787,0.018696267992745333,0.019828343464443447,0.08192083787228312,0.08418498881567935,13.224569879537784,14.356645351235896,55.48872082293401,56.62079629463213,0.09550574353266048,00002866,002866,18,0,52,0,27,18,0,52,0,27
002867,0,250,36,0,55,0,58,3423861_2867,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T05:56:30,2023-09-04T05:57:21,00:00:51,0.5,true,0.6072019508224851,0.5336585608995407,0.626069875350787,0.6449377998790888,0.019828343464443447,0.020960418936141558,0.08418498881567935,0.08644913975907556,14.356645351235896,15.488720822934011,56.62079629463213,57.75287176633024,0.09776989447605669,00002867,002867,18,0,55,0,29,18,0,54,0,29
