simulation_id,beta_A,tG_A,rho_A,eta_A,coef_A,beta_B,tG_B,rho_B,eta_B,coef_B,n0_A,n0_B,seed,status,status_info,final_timestep,final_cell_count_A,final_cell_count_B,num_divisions_A,num_divisions_B,num_deaths_A,num_deaths_B
47828,0.3,100,0.3,0.1,1,0.3,100,0.25,0.06,1,0,100,95657,3,,177.359988619381,0,10,0,96,0,186
47829,0.3,100,0.3,0.1,1,0.3,100,0.25,0.06,1,0,100,95659,3,,248.10640880945374,0,9,0,125,0,216
47830,0.3,100,0.3,0.1,1,0.3,100,0.25,0.06,1,0,100,95661,3,,132.54213800804814,0,10,0,89,0,179
47831,0.3,100,0.3,0.1,1,0.3,100,0.25,0.06,1,0,100,95663,3,,148.674629591758,0,10,0,87,0,177
47832,0.3,100,0.3,0.1,1,0.3,100,0.25,0.06,1,0,100,95665,3,,177.28181110856693,0,10,0,103,0,193
47833,0.3,100,0.3,0.1,1,0.3,100,0.25,0.06,1,0,100,95667,3,,103.53957307172179,0,10,0,77,0,167
47834,0.3,100,0.3,0.1,1,0.3,100,0.25,0.06,1,0,100,95669,3,,173.93031908863077,0,9,0,90,0,181
47835,0.3,100,0.3,0.1,1,0.3,100,0.25,0.06,1,0,100,95671,3,,176.30996925838338,0,10,0,105,0,195
47836,0.3,100,0.3,0.1,1,0.3,100,0.25,0.06,1,0,100,95673,3,,138.06764965172204,0,10,0,85,0,175
47837,0.3,100,0.3,0.1,1,0.3,100,0.25,0.06,1,0,100,95675,3,,122.70176049117978,0,10,0,85,0,175
47838,0.3,100,0.3,0.1,1,0.3,100,0.25,0.06,1,0,100,95677,3,,185.25294073749674,0,10,0,102,0,192
47839,0.3,100,0.3,0.1,1,0.3,100,0.25,0.06,1,0,100,95679,3,,105.02953758770005,0,10,0,82,0,172
47840,0.3,100,0.3,0.1,1,0.3,100,0.25,0.06,1,0,100,95681,3,,109.94308725307448,0,10,0,82,0,172
47841,0.3,100,0.3,0.1,1,0.3,100,0.25,0.06,1,0,100,95683,3,,184.89880597283275,0,10,0,99,0,189
47842,0.3,100,0.3,0.1,1,0.3,100,0.25,0.06,1,0,100,95685,3,,180.33922327129582,0,10,0,107,0,197
47843,0.3,100,0.3,0.1,1,0.3,100,0.25,0.06,1,0,100,95687,3,,153.9006282145708,0,10,0,95,0,185
47844,0.3,100,0.3,0.1,1,0.3,100,0.25,0.06,1,0,100,95689,3,,121.22219283196159,0,10,0,80,0,170
47845,0.3,100,0.3,0.1,1,0.3,100,0.25,0.06,1,0,100,95691,3,,135.40965029171028,0,10,0,98,0,188
47846,0.3,100,0.3,0.1,1,0.3,100,0.25,0.06,1,0,100,95693,3,,133.7453074715745,0,9,0,84,0,175
47847,0.3,100,0.3,0.1,1,0.3,100,0.25,0.06,1,0,100,95695,3,,154.32817692657218,0,10,0,86,0,176
47848,0.3,100,0.3,0.1,1,0.3,100,0.25,0.06,1,0,100,95697,3,,174.82258967698235,0,9,0,100,0,191
47849,0.3,100,0.3,0.1,1,0.3,100,0.25,0.06,1,0,100,95699,3,,184.4418898781554,0,9,0,102,0,193
47850,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.06,1,0,100,95701,3,,265.16913686234176,0,9,0,102,0,193
47851,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.06,1,0,100,95703,3,,175.236161209016,0,10,0,87,0,177
47852,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.06,1,0,100,95705,3,,182.60778067765747,0,10,0,86,0,176
47853,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.06,1,0,100,95707,3,,168.0037494821868,0,9,0,103,0,194
47854,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.06,1,0,100,95709,3,,97.14252365228761,0,9,0,71,0,162
47855,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.06,1,0,100,95711,3,,181.73767513975915,0,10,0,90,0,180
47856,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.06,1,0,100,95713,3,,111.90900077536294,0,10,0,73,0,163
47857,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.06,1,0,100,95715,3,,264.09385620198884,0,10,0,104,0,194
47858,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.06,1,0,100,95717,3,,180.66326433404137,0,10,0,91,0,181
47859,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.06,1,0,100,95719,3,,186.8467529877329,0,10,0,92,0,182
47860,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.06,1,0,100,95721,3,,97.19340254094185,0,10,0,67,0,157
47861,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.06,1,0,100,95723,3,,187.84975757730993,0,9,0,90,0,181
47862,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.06,1,0,100,95725,3,,180.90495971082177,0,10,0,89,0,179
47863,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.06,1,0,100,95727,3,,279.484634149653,0,10,0,116,0,206
47864,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.06,1,0,100,95729,3,,183.1197855636338,0,9,0,91,0,182
47865,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.06,1,0,100,95731,3,,178.47230294288073,0,9,0,87,0,178
47866,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.06,1,0,100,95733,3,,216.37588315681765,0,10,0,94,0,184
47867,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.06,1,0,100,95735,3,,264.84184046318614,0,10,0,106,0,196
47868,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.06,1,0,100,95737,3,,258.82855151909763,0,10,0,100,0,190
47869,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.06,1,0,100,95739,3,,188.7821615904907,0,10,0,84,0,174
47870,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.06,1,0,100,95741,3,,173.61821550778737,0,10,0,92,0,182
47871,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.06,1,0,100,95743,3,,164.51741316052556,0,9,0,87,0,178
47872,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.06,1,0,100,95745,3,,165.65967750306658,0,9,0,90,0,181
47873,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.06,1,0,100,95747,3,,186.48543139973572,0,10,0,84,0,174
47874,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.06,1,0,100,95749,3,,187.45639645026822,0,10,0,85,0,175
47875,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.06,1,0,100,95751,3,,268.4291609393852,0,9,0,123,0,214
47876,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.06,1,0,100,95753,3,,189.37815881222545,0,9,0,90,0,181
47877,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.06,1,0,100,95755,3,,90.68198296273306,0,10,0,82,0,172
47878,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.06,1,0,100,95757,3,,184.28159015983724,0,10,0,93,0,183
47879,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.06,1,0,100,95759,3,,227.03222394566555,0,10,0,96,0,186
47880,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.06,1,0,100,95761,3,,189.54890121544264,0,10,0,90,0,180
47881,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.06,1,0,100,95763,3,,262.9258725121929,0,10,0,108,0,198
47882,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.06,1,0,100,95765,3,,183.98275457459542,0,10,0,98,0,188
47883,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.06,1,0,100,95767,3,,272.9697008049995,0,10,0,106,0,196
47884,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.06,1,0,100,95769,3,,266.7043789957013,0,10,0,111,0,201
47885,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.06,1,0,100,95771,3,,185.4811682094911,0,10,0,96,0,186
47886,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.06,1,0,100,95773,3,,183.04619508391005,0,9,0,86,0,177
47887,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.06,1,0,100,95775,3,,189.66843938921204,0,9,0,91,0,182
47888,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.06,1,0,100,95777,3,,254.8000306390821,0,9,0,107,0,198
47889,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.06,1,0,100,95779,3,,190.22241489433347,0,10,0,90,0,180
47890,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.06,1,0,100,95781,3,,183.18727806290747,0,9,0,91,0,182
47891,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.06,1,0,100,95783,3,,182.40796352150008,0,9,0,100,0,191
47892,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.06,1,0,100,95785,3,,180.266392113966,0,10,0,82,0,172
47893,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.06,1,0,100,95787,3,,180.25278161284976,0,10,0,90,0,180
47894,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.06,1,0,100,95789,3,,268.8749001256657,0,10,0,106,0,196
47895,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.06,1,0,100,95791,3,,96.51183004778596,0,9,0,68,0,159
47896,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.06,1,0,100,95793,3,,169.57247911242246,0,9,0,81,0,172
47897,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.06,1,0,100,95795,3,,182.69146490836064,0,9,0,92,0,183
47898,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.06,1,0,100,95797,3,,175.76617194837345,0,9,0,95,0,186
47899,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.06,1,0,100,95799,3,,171.48549488149308,0,10,0,85,0,175
47900,0.3,100,0.3,0.1,1,0.4,100,0.25,0.06,1,0,100,95801,3,,183.83907698494903,0,10,0,77,0,167
47901,0.3,100,0.3,0.1,1,0.4,100,0.25,0.06,1,0,100,95803,3,,185.10287599688425,0,9,0,80,0,171
47902,0.3,100,0.3,0.1,1,0.4,100,0.25,0.06,1,0,100,95805,3,,130.93896265805867,0,10,0,73,0,163
47903,0.3,100,0.3,0.1,1,0.4,100,0.25,0.06,1,0,100,95807,3,,100.1266784652319,0,9,0,70,0,161
47904,0.3,100,0.3,0.1,1,0.4,100,0.25,0.06,1,0,100,95809,3,,180.5861832468735,0,10,0,83,0,173
47905,0.3,100,0.3,0.1,1,0.4,100,0.25,0.06,1,0,100,95811,3,,230.1415959991184,0,9,0,84,0,175
47906,0.3,100,0.3,0.1,1,0.4,100,0.25,0.06,1,0,100,95813,3,,180.5427206353899,0,10,0,85,0,175
47907,0.3,100,0.3,0.1,1,0.4,100,0.25,0.06,1,0,100,95815,3,,184.14236162823002,0,9,0,81,0,172
47908,0.3,100,0.3,0.1,1,0.4,100,0.25,0.06,1,0,100,95817,3,,183.10189898640093,0,10,0,85,0,175
47909,0.3,100,0.3,0.1,1,0.4,100,0.25,0.06,1,0,100,95819,3,,273.42163928756895,0,10,0,102,0,192
47910,0.3,100,0.3,0.1,1,0.4,100,0.25,0.06,1,0,100,95821,3,,188.12755081169442,0,9,0,87,0,178
47911,0.3,100,0.3,0.1,1,0.4,100,0.25,0.06,1,0,100,95823,3,,140.26578189365512,0,9,0,68,0,159
47912,0.3,100,0.3,0.1,1,0.4,100,0.25,0.06,1,0,100,95825,3,,186.7576742956585,0,10,0,79,0,169
47913,0.3,100,0.3,0.1,1,0.4,100,0.25,0.06,1,0,100,95827,3,,188.4129215743483,0,10,0,81,0,171
47914,0.3,100,0.3,0.1,1,0.4,100,0.25,0.06,1,0,100,95829,3,,178.16939567192372,0,10,0,84,0,174
47915,0.3,100,0.3,0.1,1,0.4,100,0.25,0.06,1,0,100,95831,3,,137.38845887838156,0,10,0,71,0,161
47916,0.3,100,0.3,0.1,1,0.4,100,0.25,0.06,1,0,100,95833,3,,269.91135166261034,0,10,0,97,0,187
47917,0.3,100,0.3,0.1,1,0.4,100,0.25,0.06,1,0,100,95835,3,,166.93538181979375,0,9,0,85,0,176
47918,0.3,100,0.3,0.1,1,0.4,100,0.25,0.06,1,0,100,95837,3,,181.18350722051923,0,9,0,88,0,179
47919,0.3,100,0.3,0.1,1,0.4,100,0.25,0.06,1,0,100,95839,3,,185.4542071400654,0,10,0,100,0,190
47920,0.3,100,0.3,0.1,1,0.4,100,0.25,0.06,1,0,100,95841,3,,187.8768241223676,0,9,0,91,0,182
47921,0.3,100,0.3,0.1,1,0.4,100,0.25,0.06,1,0,100,95843,3,,182.09783292359282,0,10,0,80,0,170
47922,0.3,100,0.3,0.1,1,0.4,100,0.25,0.06,1,0,100,95845,3,,270.8341613738435,0,10,0,105,0,195
47923,0.3,100,0.3,0.1,1,0.4,100,0.25,0.06,1,0,100,95847,3,,172.89520817706781,0,10,0,88,0,178
47924,0.3,100,0.3,0.1,1,0.4,100,0.25,0.06,1,0,100,95849,3,,231.09324145595846,0,10,0,99,0,189
47925,0.3,100,0.3,0.1,1,0.4,100,0.25,0.06,1,0,100,95851,3,,184.5359115126282,0,10,0,88,0,178
47926,0.3,100,0.3,0.1,1,0.4,100,0.25,0.06,1,0,100,95853,3,,276.7879792152729,0,9,0,98,0,189
47927,0.3,100,0.3,0.1,1,0.4,100,0.25,0.06,1,0,100,95855,3,,179.6927267271863,0,10,0,79,0,169
47928,0.3,100,0.3,0.1,1,0.4,100,0.25,0.06,1,0,100,95857,3,,177.77682714791462,0,10,0,85,0,175
47929,0.3,100,0.3,0.1,1,0.4,100,0.25,0.06,1,0,100,95859,3,,177.96624424449863,0,10,0,91,0,181
47930,0.3,100,0.3,0.1,1,0.4,100,0.25,0.06,1,0,100,95861,3,,188.95279227259525,0,9,0,87,0,178
47931,0.3,100,0.3,0.1,1,0.4,100,0.25,0.06,1,0,100,95863,3,,187.09375579871207,0,10,0,83,0,173
47932,0.3,100,0.3,0.1,1,0.4,100,0.25,0.06,1,0,100,95865,3,,193.52415869181493,0,10,0,87,0,177
47933,0.3,100,0.3,0.1,1,0.4,100,0.25,0.06,1,0,100,95867,3,,268.91210966242943,0,9,0,106,0,197
47934,0.3,100,0.3,0.1,1,0.4,100,0.25,0.06,1,0,100,95869,3,,131.74694715292458,0,10,0,69,0,159
47935,0.3,100,0.3,0.1,1,0.4,100,0.25,0.06,1,0,100,95871,3,,181.73109301957336,0,10,0,82,0,172
47936,0.3,100,0.3,0.1,1,0.4,100,0.25,0.06,1,0,100,95873,3,,170.91009554242552,0,9,0,79,0,170
47937,0.3,100,0.3,0.1,1,0.4,100,0.25,0.06,1,0,100,95875,3,,273.9105577445453,0,10,0,107,0,197
47938,0.3,100,0.3,0.1,1,0.4,100,0.25,0.06,1,0,100,95877,3,,176.96115006889846,0,9,0,86,0,177
47939,0.3,100,0.3,0.1,1,0.4,100,0.25,0.06,1,0,100,95879,3,,177.19520619869712,0,10,0,83,0,173
47940,0.3,100,0.3,0.1,1,0.4,100,0.25,0.06,1,0,100,95881,3,,184.66336994955478,0,10,0,83,0,173
47941,0.3,100,0.3,0.1,1,0.4,100,0.25,0.06,1,0,100,95883,3,,282.28343243397507,0,9,0,109,0,200
47942,0.3,100,0.3,0.1,1,0.4,100,0.25,0.06,1,0,100,95885,3,,168.87062556237285,0,10,0,82,0,172
47943,0.3,100,0.3,0.1,1,0.4,100,0.25,0.06,1,0,100,95887,3,,94.57431560121545,0,9,0,71,0,162
47944,0.3,100,0.3,0.1,1,0.4,100,0.25,0.06,1,0,100,95889,3,,169.35395150593695,0,10,0,89,0,179
47945,0.3,100,0.3,0.1,1,0.4,100,0.25,0.06,1,0,100,95891,3,,183.2056146840216,0,10,0,89,0,179
47946,0.3,100,0.3,0.1,1,0.4,100,0.25,0.06,1,0,100,95893,3,,98.1194870201958,0,10,0,73,0,163
47947,0.3,100,0.3,0.1,1,0.4,100,0.25,0.06,1,0,100,95895,3,,262.98594868222034,0,10,0,95,0,185
47948,0.3,100,0.3,0.1,1,0.4,100,0.25,0.06,1,0,100,95897,3,,274.43952370444396,0,10,0,109,0,199
47949,0.3,100,0.3,0.1,1,0.4,100,0.25,0.06,1,0,100,95899,3,,276.04014581580753,0,9,0,104,0,195
47950,0.3,100,0.3,0.1,1,0.45,100,0.25,0.06,1,0,100,95901,3,,188.5314558606614,0,9,0,69,0,160
47951,0.3,100,0.3,0.1,1,0.45,100,0.25,0.06,1,0,100,95903,3,,184.51287551689163,0,10,0,80,0,170
47952,0.3,100,0.3,0.1,1,0.45,100,0.25,0.06,1,0,100,95905,3,,179.32528489833678,0,10,0,87,0,177
47953,0.3,100,0.3,0.1,1,0.45,100,0.25,0.06,1,0,100,95907,3,,270.03939176821046,0,10,0,98,0,188
47954,0.3,100,0.3,0.1,1,0.45,100,0.25,0.06,1,0,100,95909,3,,199.9349027088845,0,10,0,81,0,171
47955,0.3,100,0.3,0.1,1,0.45,100,0.25,0.06,1,0,100,95911,3,,276.43277874212873,0,9,0,106,0,197
47956,0.3,100,0.3,0.1,1,0.45,100,0.25,0.06,1,0,100,95913,3,,166.22030368849812,0,10,0,78,0,168
47957,0.3,100,0.3,0.1,1,0.45,100,0.25,0.06,1,0,100,95915,3,,257.5212180025982,0,10,0,107,0,197
47958,0.3,100,0.3,0.1,1,0.45,100,0.25,0.06,1,0,100,95917,3,,177.5241598475782,0,10,0,74,0,164
47959,0.3,100,0.3,0.1,1,0.45,100,0.25,0.06,1,0,100,95919,3,,175.73606653541543,0,10,0,79,0,169
47960,0.3,100,0.3,0.1,1,0.45,100,0.25,0.06,1,0,100,95921,3,,188.13487360918256,0,10,0,83,0,173
47961,0.3,100,0.3,0.1,1,0.45,100,0.25,0.06,1,0,100,95923,3,,175.3339120798779,0,9,0,83,0,174
47962,0.3,100,0.3,0.1,1,0.45,100,0.25,0.06,1,0,100,95925,3,,188.10409269991453,0,9,0,82,0,173
47963,0.3,100,0.3,0.1,1,0.45,100,0.25,0.06,1,0,100,95927,3,,356.2913977151596,0,10,0,107,0,197
47964,0.3,100,0.3,0.1,1,0.45,100,0.25,0.06,1,0,100,95929,3,,186.11325451010222,0,10,0,76,0,166
47965,0.3,100,0.3,0.1,1,0.45,100,0.25,0.06,1,0,100,95931,3,,171.5511928675834,0,10,0,74,0,164
47966,0.3,100,0.3,0.1,1,0.45,100,0.25,0.06,1,0,100,95933,3,,196.45691852661545,0,10,0,85,0,175
47967,0.3,100,0.3,0.1,1,0.45,100,0.25,0.06,1,0,100,95935,3,,144.3127112299467,0,10,0,75,0,165
47968,0.3,100,0.3,0.1,1,0.45,100,0.25,0.06,1,0,100,95937,3,,177.64739586151572,0,10,0,79,0,169
47969,0.3,100,0.3,0.1,1,0.45,100,0.25,0.06,1,0,100,95939,3,,273.48155908523546,0,10,0,98,0,188
47970,0.3,100,0.3,0.1,1,0.45,100,0.25,0.06,1,0,100,95941,3,,280.31536071249354,0,9,0,88,0,179
47971,0.3,100,0.3,0.1,1,0.45,100,0.25,0.06,1,0,100,95943,3,,255.0522469937505,0,10,0,100,0,190
47972,0.3,100,0.3,0.1,1,0.45,100,0.25,0.06,1,0,100,95945,3,,171.73895460389184,0,10,0,79,0,169
47973,0.3,100,0.3,0.1,1,0.45,100,0.25,0.06,1,0,100,95947,3,,266.86556165456767,0,10,0,92,0,182
47974,0.3,100,0.3,0.1,1,0.45,100,0.25,0.06,1,0,100,95949,3,,182.12158642693254,0,10,0,73,0,163
47975,0.3,100,0.3,0.1,1,0.45,100,0.25,0.06,1,0,100,95951,3,,182.15653783169898,0,9,0,75,0,166
47976,0.3,100,0.3,0.1,1,0.45,100,0.25,0.06,1,0,100,95953,3,,267.1258038496141,0,9,0,92,0,183
47977,0.3,100,0.3,0.1,1,0.45,100,0.25,0.06,1,0,100,95955,3,,135.75446644722845,0,9,0,72,0,163
47978,0.3,100,0.3,0.1,1,0.45,100,0.25,0.06,1,0,100,95957,3,,275.9096013660425,0,10,0,97,0,187
47979,0.3,100,0.3,0.1,1,0.45,100,0.25,0.06,1,0,100,95959,3,,255.06549163770958,0,10,0,101,0,191
47980,0.3,100,0.3,0.1,1,0.45,100,0.25,0.06,1,0,100,95961,3,,181.9687677317092,0,10,0,80,0,170
47981,0.3,100,0.3,0.1,1,0.45,100,0.25,0.06,1,0,100,95963,3,,176.88293947250713,0,9,0,81,0,172
47982,0.3,100,0.3,0.1,1,0.45,100,0.25,0.06,1,0,100,95965,3,,137.2896211356991,0,10,0,68,0,158
47983,0.3,100,0.3,0.1,1,0.45,100,0.25,0.06,1,0,100,95967,3,,170.86576743544944,0,10,0,75,0,165
47984,0.3,100,0.3,0.1,1,0.45,100,0.25,0.06,1,0,100,95969,3,,271.96186877059085,0,10,0,101,0,191
47985,0.3,100,0.3,0.1,1,0.45,100,0.25,0.06,1,0,100,95971,3,,97.16876037160651,0,10,0,57,0,147
47986,0.3,100,0.3,0.1,1,0.45,100,0.25,0.06,1,0,100,95973,3,,131.17846102623326,0,10,0,66,0,156
47987,0.3,100,0.3,0.1,1,0.45,100,0.25,0.06,1,0,100,95975,3,,177.96461121112915,0,10,0,79,0,169
47988,0.3,100,0.3,0.1,1,0.45,100,0.25,0.06,1,0,100,95977,3,,184.8844032922858,0,9,0,84,0,175
47989,0.3,100,0.3,0.1,1,0.45,100,0.25,0.06,1,0,100,95979,3,,188.38146503964242,0,10,0,83,0,173
47990,0.3,100,0.3,0.1,1,0.45,100,0.25,0.06,1,0,100,95981,3,,183.9116588982576,0,9,0,79,0,170
47991,0.3,100,0.3,0.1,1,0.45,100,0.25,0.06,1,0,100,95983,3,,264.87089160349296,0,10,0,103,0,193
47992,0.3,100,0.3,0.1,1,0.45,100,0.25,0.06,1,0,100,95985,3,,276.2581201607008,0,10,0,97,0,187
47993,0.3,100,0.3,0.1,1,0.45,100,0.25,0.06,1,0,100,95987,3,,185.2960421721012,0,9,0,90,0,181
47994,0.3,100,0.3,0.1,1,0.45,100,0.25,0.06,1,0,100,95989,3,,174.60305569025513,0,10,0,80,0,170
47995,0.3,100,0.3,0.1,1,0.45,100,0.25,0.06,1,0,100,95991,3,,192.83172736393144,0,10,0,82,0,172
47996,0.3,100,0.3,0.1,1,0.45,100,0.25,0.06,1,0,100,95993,3,,278.7582760098072,0,10,0,104,0,194
47997,0.3,100,0.3,0.1,1,0.45,100,0.25,0.06,1,0,100,95995,3,,194.7477971374449,0,9,0,87,0,178
47998,0.3,100,0.3,0.1,1,0.45,100,0.25,0.06,1,0,100,95997,3,,98.93417068431083,0,10,0,61,0,151
47999,0.3,100,0.3,0.1,1,0.45,100,0.25,0.06,1,0,100,95999,3,,129.92577965181886,0,10,0,66,0,156
48000,0.3,100,0.3,0.1,1,0.5,100,0.25,0.06,1,0,100,96001,3,,186.9873561055583,0,9,0,67,0,158
48001,0.3,100,0.3,0.1,1,0.5,100,0.25,0.06,1,0,100,96003,3,,187.40003110525114,0,10,0,76,0,166
48002,0.3,100,0.3,0.1,1,0.5,100,0.25,0.06,1,0,100,96005,3,,194.808977807797,0,10,0,86,0,176
48003,0.3,100,0.3,0.1,1,0.5,100,0.25,0.06,1,0,100,96007,3,,269.0248966294787,0,9,0,81,0,172
48004,0.3,100,0.3,0.1,1,0.5,100,0.25,0.06,1,0,100,96009,3,,176.18285056951075,0,10,0,77,0,167
48005,0.3,100,0.3,0.1,1,0.5,100,0.25,0.06,1,0,100,96011,3,,184.87908274761756,0,9,0,77,0,168
48006,0.3,100,0.3,0.1,1,0.5,100,0.25,0.06,1,0,100,96013,3,,139.71790556199858,0,9,0,68,0,159
48007,0.3,100,0.3,0.1,1,0.5,100,0.25,0.06,1,0,100,96015,3,,106.64910444736292,0,10,0,60,0,150
48008,0.3,100,0.3,0.1,1,0.5,100,0.25,0.06,1,0,100,96017,3,,180.08543424105972,0,9,0,76,0,167
48009,0.3,100,0.3,0.1,1,0.5,100,0.25,0.06,1,0,100,96019,3,,299.44827551452823,0,10,0,106,0,196
48010,0.3,100,0.3,0.1,1,0.5,100,0.25,0.06,1,0,100,96021,3,,269.5587454901924,0,10,0,105,0,195
48011,0.3,100,0.3,0.1,1,0.5,100,0.25,0.06,1,0,100,96023,3,,192.5096754032716,0,10,0,80,0,170
48012,0.3,100,0.3,0.1,1,0.5,100,0.25,0.06,1,0,100,96025,3,,184.875594581611,0,10,0,82,0,172
48013,0.3,100,0.3,0.1,1,0.5,100,0.25,0.06,1,0,100,96027,3,,173.32428915315114,0,10,0,81,0,171
48014,0.3,100,0.3,0.1,1,0.5,100,0.25,0.06,1,0,100,96029,3,,171.91793465402228,0,10,0,81,0,171
48015,0.3,100,0.3,0.1,1,0.5,100,0.25,0.06,1,0,100,96031,3,,133.83602974592495,0,10,0,62,0,152
48016,0.3,100,0.3,0.1,1,0.5,100,0.25,0.06,1,0,100,96033,3,,95.02321123594702,0,10,0,59,0,149
48017,0.3,100,0.3,0.1,1,0.5,100,0.25,0.06,1,0,100,96035,3,,167.96922266589974,0,10,0,77,0,167
48018,0.3,100,0.3,0.1,1,0.5,100,0.25,0.06,1,0,100,96037,3,,176.51495537434542,0,10,0,71,0,161
48019,0.3,100,0.3,0.1,1,0.5,100,0.25,0.06,1,0,100,96039,3,,359.9841888770731,0,10,0,103,0,193
48020,0.3,100,0.3,0.1,1,0.5,100,0.25,0.06,1,0,100,96041,3,,255.0002962400434,0,10,0,92,0,182
48021,0.3,100,0.3,0.1,1,0.5,100,0.25,0.06,1,0,100,96043,3,,107.03847712372821,0,10,0,53,0,143
48022,0.3,100,0.3,0.1,1,0.5,100,0.25,0.06,1,0,100,96045,3,,275.14240003758306,0,10,0,96,0,186
48023,0.3,100,0.3,0.1,1,0.5,100,0.25,0.06,1,0,100,96047,3,,178.4384293829356,0,10,0,74,0,164
48024,0.3,100,0.3,0.1,1,0.5,100,0.25,0.06,1,0,100,96049,3,,179.92255409702616,0,10,0,71,0,161
48025,0.3,100,0.3,0.1,1,0.5,100,0.25,0.06,1,0,100,96051,3,,171.32553795875114,0,10,0,80,0,170
48026,0.3,100,0.3,0.1,1,0.5,100,0.25,0.06,1,0,100,96053,3,,178.6854272541721,0,9,0,73,0,164
48027,0.3,100,0.3,0.1,1,0.5,100,0.25,0.06,1,0,100,96055,3,,183.65776785226583,0,9,0,81,0,172
48028,0.3,100,0.3,0.1,1,0.5,100,0.25,0.06,1,0,100,96057,3,,133.15713981756306,0,9,0,59,0,150
48029,0.3,100,0.3,0.1,1,0.5,100,0.25,0.06,1,0,100,96059,3,,176.56442444403183,0,10,0,75,0,165
48030,0.3,100,0.3,0.1,1,0.5,100,0.25,0.06,1,0,100,96061,3,,274.24822849136183,0,9,0,98,0,189
48031,0.3,100,0.3,0.1,1,0.5,100,0.25,0.06,1,0,100,96063,3,,278.5411895911351,0,10,0,101,0,191
48032,0.3,100,0.3,0.1,1,0.5,100,0.25,0.06,1,0,100,96065,3,,190.6408560243176,0,10,0,71,0,161
48033,0.3,100,0.3,0.1,1,0.5,100,0.25,0.06,1,0,100,96067,3,,277.921669012326,0,9,0,82,0,173
48034,0.3,100,0.3,0.1,1,0.5,100,0.25,0.06,1,0,100,96069,3,,163.1597620904928,0,10,0,72,0,162
48035,0.3,100,0.3,0.1,1,0.5,100,0.25,0.06,1,0,100,96071,3,,177.9655849336184,0,9,0,74,0,165
48036,0.3,100,0.3,0.1,1,0.5,100,0.25,0.06,1,0,100,96073,3,,132.45088896433023,0,10,0,73,0,163
