sim,initial_timestep,final_timestep,initial_cell_count,final_cell_count,last_alive_timestep,num_apoptosis,num_extrusion,JobID,JobName,State,ExitCode,Timelimit,Start,End,Elapsed,initial-b-ratio,random-labelling,cell-a-target-area,cell-b-target-area,cell-a-elasticity-parameter,cell-b-elasticity-parameter,cell-a-contractility-parameter,cell-b-contractility-parameter,cell-a-line-tension-parameter,cell-b-line-tension-parameter,cell-a-g1-duration,cell-b-g1-duration,cell-a-g2-duration,cell-b-g2-duration,cell-ab-line-tension-parameter,seed,simulation-id
005628,0,250,36,0,48,0,63,3423864_5628,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T09:19:48,2023-09-04T09:20:42,00:00:54,1.0,true,0.6984263318777426,0.5054635592093147,0.6984263318777426,0.6984263318777426,0.021905579912664556,0.021905579912664556,0.0838111598253291,0.0838111598253291,11.905579912664553,11.905579912664553,51.90557991266455,51.90557991266455,0.0838111598253291,00005628,005628
005629,0,250,36,0,47,0,56,3423864_5629,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T09:19:48,2023-09-04T09:20:42,00:00:54,1.0,true,0.7172942564060445,0.5018522156508762,0.7172942564060445,0.7172942564060445,0.023037655384362667,0.023037655384362667,0.08607531076872532,0.08607531076872532,13.037655384362667,13.037655384362667,53.037655384362665,53.037655384362665,0.08607531076872532,00005629,005629
005630,0,250,36,0,50,0,58,3423864_5630,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T09:19:48,2023-09-04T09:20:21,00:00:33,1.0,true,0.7361621809343464,0.5168638011827883,0.7361621809343464,0.7361621809343464,0.024169730856060778,0.024169730856060778,0.08833946171212155,0.08833946171212155,14.169730856060779,14.169730856060779,54.16973085606078,54.16973085606078,0.08833946171212155,00005630,005630
005631,0,250,36,0,46,0,50,3423864_5631,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T09:19:48,2023-09-04T09:20:39,00:00:51,1.0,true,0.7550301054626483,0.5037489189961909,0.7550301054626483,0.7550301054626483,0.025301806327758893,0.025301806327758893,0.09060361265551778,0.09060361265551778,15.301806327758893,15.301806327758893,55.3018063277589,55.3018063277589,0.09060361265551778,00005631,005631
005632,0,250,36,0,45,0,52,3423864_5632,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T09:19:48,2023-09-04T09:20:21,00:00:33,1.0,true,0.7738980299909501,0.5105408561425728,0.7738980299909501,0.7738980299909501,0.026433881799457007,0.026433881799457007,0.09286776359891401,0.09286776359891401,16.433881799457005,16.433881799457005,56.433881799457005,56.433881799457005,0.09286776359891401,00005632,005632
005633,0,250,36,0,46,0,55,3423864_5633,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T09:19:48,2023-09-04T09:20:42,00:00:54,1.0,true,0.792765954519252,0.5152821750483471,0.792765954519252,0.792765954519252,0.02756595727115512,0.02756595727115512,0.09513191454231024,0.09513191454231024,17.565957271155117,17.565957271155117,57.56595727115511,57.56595727115511,0.09513191454231024,00005633,005633
005634,0,250,36,0,41,0,49,3423864_5634,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T09:19:48,2023-09-04T09:20:39,00:00:51,1.0,true,0.8116338790475539,0.5029312084564715,0.8116338790475539,0.8116338790475539,0.028698032742853236,0.028698032742853236,0.09739606548570647,0.09739606548570647,18.698032742853236,18.698032742853236,58.698032742853236,58.698032742853236,0.09739606548570647,00005634,005634
005635,0,250,36,0,42,0,53,3423864_5635,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T09:19:48,2023-09-04T09:20:29,00:00:41,1.0,true,0.8305018035758558,0.5153237965179753,0.8305018035758558,0.8305018035758558,0.02983010821455135,0.02983010821455135,0.0996602164291027,0.0996602164291027,19.83010821455135,19.83010821455135,59.830108214551345,59.830108214551345,0.0996602164291027,00005635,005635
005636,0,250,36,0,41,0,53,3423864_5636,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T09:19:48,2023-09-04T09:20:43,00:00:55,1.0,true,0.8493697281041577,0.5009821186523904,0.8493697281041577,0.8493697281041577,0.030962183686249464,0.030962183686249464,0.10192436737249891,0.10192436737249891,20.96218368624946,20.96218368624946,60.96218368624946,60.96218368624946,0.10192436737249891,00005636,005636
005637,0,250,36,0,43,0,46,3423864_5637,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T09:19:48,2023-09-04T09:20:29,00:00:41,1.0,true,0.8682376526324596,0.511500064530412,0.8682376526324596,0.8682376526324596,0.03209425915794758,0.03209425915794758,0.10418851831589515,0.10418851831589515,22.094259157947572,22.094259157947572,62.094259157947576,62.094259157947576,0.10418851831589515,00005637,005637
005638,0,250,36,0,39,0,53,3423864_5638,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T09:19:48,2023-09-04T09:20:41,00:00:53,1.0,true,0.8871055771607614,0.5108213718580412,0.8871055771607614,0.8871055771607614,0.033226334629645686,0.033226334629645686,0.10645266925929137,0.10645266925929137,23.226334629645685,23.226334629645685,63.226334629645685,63.226334629645685,0.10645266925929137,00005638,005638
005639,0,250,36,0,38,0,45,3423864_5639,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T09:19:48,2023-09-04T09:20:26,00:00:38,1.0,true,0.9059735016890633,0.5022026551096005,0.9059735016890633,0.9059735016890633,0.0343584101013438,0.0343584101013438,0.1087168202026876,0.1087168202026876,24.3584101013438,24.3584101013438,64.3584101013438,64.3584101013438,0.1087168202026876,00005639,005639
005640,0,250,36,0,40,0,47,3423864_5640,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T09:19:48,2023-09-04T09:20:43,00:00:55,1.0,true,0.9248414262173652,0.5083008183307649,0.9248414262173652,0.9248414262173652,0.035490485573041915,0.035490485573041915,0.11098097114608382,0.11098097114608382,25.490485573041912,25.490485573041912,65.49048557304191,65.49048557304191,0.11098097114608382,00005640,005640
005641,0,250,36,0,39,0,52,3423864_5641,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T09:19:48,2023-09-04T09:20:42,00:00:54,1.0,true,0.9437093507456671,0.501710190435549,0.9437093507456671,0.9437093507456671,0.03662256104474003,0.03662256104474003,0.11324512208948004,0.11324512208948004,26.622561044740024,26.622561044740024,66.62256104474002,66.62256104474002,0.11324512208948004,00005641,005641
005642,0,250,36,0,38,0,51,3423864_5642,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T09:19:48,2023-09-04T09:20:19,00:00:31,1.0,true,0.962577275273969,0.5027999580725467,0.962577275273969,0.962577275273969,0.03775463651643814,0.03775463651643814,0.11550927303287628,0.11550927303287628,27.75463651643814,27.75463651643814,67.75463651643814,67.75463651643814,0.11550927303287628,00005642,005642
005643,0,250,36,0,38,0,50,3423864_5643,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T09:19:48,2023-09-04T09:20:31,00:00:43,1.0,true,0.9814451998022709,0.5070000669796597,0.9814451998022709,0.9814451998022709,0.03888671198813626,0.03888671198813626,0.1177734239762725,0.1177734239762725,28.886711988136256,28.886711988136256,68.88671198813626,68.88671198813626,0.1177734239762725,00005643,005643
005644,0,250,36,0,39,0,48,3423864_5644,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T09:19:48,2023-09-04T09:20:43,00:00:55,1.0,true,1.0003131243305727,0.5184456645249312,1.0003131243305727,1.0003131243305727,0.040018787459834365,0.040018787459834365,0.12003757491966872,0.12003757491966872,30.018787459834364,30.018787459834364,70.01878745983436,70.01878745983436,0.12003757491966872,00005644,005644
005645,0,250,36,0,36,0,45,3423864_5645,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T09:19:48,2023-09-04T09:20:34,00:00:46,1.0,true,1.0191810488588746,0.5040575378273326,1.0191810488588746,1.0191810488588746,0.04115086293153248,0.04115086293153248,0.12230172586306495,0.12230172586306495,31.150862931532476,31.150862931532476,71.15086293153247,71.15086293153247,0.12230172586306495,00005645,005645
005646,0,250,36,0,34,0,49,3423864_5646,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T09:19:48,2023-09-04T09:20:45,00:00:57,1.0,true,1.0380489733871765,0.5102926787023043,1.0380489733871765,1.0380489733871765,0.042282938403230594,0.042282938403230594,0.12456587680646118,0.12456587680646118,32.28293840323059,32.28293840323059,72.28293840323059,72.28293840323059,0.12456587680646118,00005646,005646
005647,0,250,36,0,35,0,52,3423864_5647,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T09:19:48,2023-09-04T09:20:45,00:00:57,1.0,true,1.0569168979154784,0.5001155989385905,1.0569168979154784,1.0569168979154784,0.04341501387492871,0.04341501387492871,0.1268300277498574,0.1268300277498574,33.415013874928704,33.415013874928704,73.4150138749287,73.4150138749287,0.1268300277498574,00005647,005647
005648,0,250,36,0,36,0,48,3423864_5648,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T09:19:48,2023-09-04T09:20:44,00:00:56,1.0,true,1.0757848224437803,0.509332381659585,1.0757848224437803,1.0757848224437803,0.04454708934662682,0.04454708934662682,0.12909417869325363,0.12909417869325363,34.54708934662682,34.54708934662682,74.54708934662682,74.54708934662682,0.12909417869325363,00005648,005648
005649,0,250,36,0,35,0,46,3423864_5649,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T09:19:48,2023-09-04T09:20:45,00:00:57,1.0,true,1.0946527469720821,0.5081732477795208,1.0946527469720821,1.0946527469720821,0.04567916481832494,0.04567916481832494,0.13135832963664984,0.13135832963664984,35.67916481832493,35.67916481832493,75.67916481832492,75.67916481832492,0.13135832963664984,00005649,005649
005650,0,250,36,0,34,0,47,3423864_5650,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T09:19:48,2023-09-04T09:20:41,00:00:53,1.0,true,1.113520671500384,0.5011081475436575,1.113520671500384,1.113520671500384,0.04681124029002305,0.04681124029002305,0.1336224805800461,0.1336224805800461,36.81124029002305,36.81124029002305,76.81124029002305,76.81124029002305,0.1336224805800461,00005650,005650
005651,0,250,36,0,32,0,46,3423864_5651,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T09:19:48,2023-09-04T09:20:41,00:00:53,1.0,true,1.1323885960286861,0.5175079007491945,1.1323885960286861,1.1323885960286861,0.047943315761721166,0.047943315761721166,0.13588663152344232,0.13588663152344232,37.94331576172116,37.94331576172116,77.94331576172115,77.94331576172115,0.13588663152344232,00005651,005651
005652,0,250,36,0,34,0,47,3423864_5652,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T09:19:48,2023-09-04T09:20:45,00:00:57,1.0,true,1.1512565205569878,0.5060367841006121,1.1512565205569878,1.1512565205569878,0.04907539123341928,0.04907539123341928,0.13815078246683854,0.13815078246683854,39.075391233419275,39.075391233419275,79.07539123341928,79.07539123341928,0.13815078246683854,00005652,005652
005653,0,250,36,0,32,0,47,3423864_5653,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T09:19:48,2023-09-04T09:20:41,00:00:53,1.0,true,1.17012444508529,0.5111970053424368,1.17012444508529,1.17012444508529,0.050207466705117394,0.050207466705117394,0.14041493341023475,0.14041493341023475,40.20746670511739,40.20746670511739,80.20746670511738,80.20746670511738,0.14041493341023475,00005653,005653
005654,0,250,36,0,32,0,41,3423864_5654,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T09:19:48,2023-09-04T09:20:41,00:00:53,1.0,true,1.1889923696135916,0.5007021364336567,1.1889923696135916,1.1889923696135916,0.05133954217681551,0.05133954217681551,0.142679084353631,0.142679084353631,41.3395421768155,41.3395421768155,81.3395421768155,81.3395421768155,0.142679084353631,00005654,005654
005655,0,250,36,0,32,0,52,3423864_5655,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T09:19:48,2023-09-04T09:20:41,00:00:53,1.0,true,1.2078602941418937,0.514070185359968,1.2078602941418937,1.2078602941418937,0.052471617648513616,0.052471617648513616,0.14494323529702724,0.14494323529702724,42.471617648513615,42.471617648513615,82.47161764851361,82.47161764851361,0.14494323529702724,00005655,005655
005656,0,250,36,0,32,0,46,3423864_5656,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T09:19:48,2023-09-04T09:20:45,00:00:57,1.0,true,1.2267282186701953,0.5138550834259077,1.2267282186701953,1.2267282186701953,0.05360369312021173,0.05360369312021173,0.14720738624042345,0.14720738624042345,43.60369312021172,43.60369312021172,83.60369312021172,83.60369312021172,0.14720738624042345,00005656,005656
005657,0,250,36,0,31,0,43,3423864_5657,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T09:19:48,2023-09-04T09:20:43,00:00:55,1.0,true,1.2455961431984974,0.5158149251625798,1.2455961431984974,1.2455961431984974,0.054735768591909845,0.054735768591909845,0.14947153718381967,0.14947153718381967,44.73576859190984,44.73576859190984,84.73576859190985,84.73576859190985,0.14947153718381967,00005657,005657
005658,0,250,36,0,29,0,43,3423864_5658,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T09:19:48,2023-09-04T09:20:40,00:00:52,1.0,true,1.264464067726799,0.5053125341030578,1.264464067726799,1.264464067726799,0.05586784406360796,0.05586784406360796,0.15173568812721588,0.15173568812721588,45.867844063607954,45.867844063607954,85.86784406360795,85.86784406360795,0.15173568812721588,00005658,005658
005659,0,250,36,0,29,0,43,3423864_5659,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T09:19:48,2023-09-04T09:20:39,00:00:51,1.0,true,1.2833319922551012,0.5067322245412341,1.2833319922551012,1.2833319922551012,0.05699991953530607,0.05699991953530607,0.15399983907061213,0.15399983907061213,46.99991953530606,46.99991953530606,86.99991953530606,86.99991953530606,0.15399983907061213,00005659,005659
005660,0,250,36,0,31,0,47,3423864_5660,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T09:19:48,2023-09-04T09:20:41,00:00:53,1.0,true,1.3021999167834029,0.5089103718365214,1.3021999167834029,1.3021999167834029,0.05813199500700418,0.05813199500700418,0.15626399001400837,0.15626399001400837,48.13199500700418,48.13199500700418,88.13199500700418,88.13199500700418,0.15626399001400837,00005660,005660
005661,0,250,36,0,31,0,45,3423864_5661,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T09:19:48,2023-09-04T09:20:22,00:00:34,1.0,true,1.321067841311705,0.5171560544055632,1.321067841311705,1.321067841311705,0.059264070478702295,0.059264070478702295,0.15852814095740458,0.15852814095740458,49.264070478702294,49.264070478702294,89.2640704787023,89.2640704787023,0.15852814095740458,00005661,005661
005662,0,250,36,0,30,0,45,3423864_5662,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T09:19:48,2023-09-04T09:20:31,00:00:43,1.0,true,1.3399357658400066,0.5179164664801343,1.3399357658400066,1.3399357658400066,0.06039614595040041,0.06039614595040041,0.1607922919008008,0.1607922919008008,50.3961459504004,50.3961459504004,90.39614595040041,90.39614595040041,0.1607922919008008,00005662,005662
005663,0,250,36,0,27,0,42,3423864_5663,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T09:19:48,2023-09-04T09:20:27,00:00:39,1.0,true,1.3588036903683087,0.5071956734007107,1.3588036903683087,1.3588036903683087,0.061528221422098524,0.061528221422098524,0.163056442844197,0.163056442844197,51.52822142209852,51.52822142209852,91.52822142209851,91.52822142209851,0.163056442844197,00005663,005663
005664,0,250,36,0,28,0,49,3423864_5664,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T09:19:48,2023-09-04T09:20:33,00:00:45,1.0,true,1.3776716148966104,0.5145198266783075,1.3776716148966104,1.3776716148966104,0.06266029689379664,0.06266029689379664,0.16532059378759326,0.16532059378759326,52.66029689379663,52.66029689379663,92.66029689379663,92.66029689379663,0.16532059378759326,00005664,005664
005665,0,250,36,0,29,0,44,3423864_5665,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T09:19:48,2023-09-04T09:20:23,00:00:35,1.0,true,1.3965395394249125,0.5134910893957899,1.3965395394249125,1.3965395394249125,0.06379237236549475,0.06379237236549475,0.1675847447309895,0.1675847447309895,53.79237236549474,53.79237236549474,93.79237236549474,93.79237236549474,0.1675847447309895,00005665,005665
005666,0,250,36,0,28,0,46,3423864_5666,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T09:19:48,2023-09-04T09:20:35,00:00:47,1.0,true,1.4154074639532142,0.5127012880722599,1.4154074639532142,1.4154074639532142,0.06492444783719285,0.06492444783719285,0.1698488956743857,0.1698488956743857,54.92444783719286,54.92444783719286,94.92444783719286,94.92444783719286,0.1698488956743857,00005666,005666
005667,0,250,36,0,30,0,45,3423864_5667,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T09:19:48,2023-09-04T09:20:19,00:00:31,1.0,true,1.4342753884815163,0.5164610235326315,1.4342753884815163,1.4342753884815163,0.06605652330889097,0.06605652330889097,0.17211304661778193,0.17211304661778193,56.05652330889097,56.05652330889097,96.05652330889097,96.05652330889097,0.17211304661778193,00005667,005667
005668,0,250,36,0,31,0,43,3423864_5668,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T09:19:48,2023-09-04T09:20:35,00:00:47,1.0,true,1.453143313009818,0.5185989933736931,1.453143313009818,1.453143313009818,0.06718859878058908,0.06718859878058908,0.17437719756117814,0.17437719756117814,57.18859878058908,57.18859878058908,97.18859878058907,97.18859878058907,0.17437719756117814,00005668,005668
005669,0,250,36,0,28,0,45,3423864_5669,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T09:19:48,2023-09-04T09:20:34,00:00:46,1.0,true,1.47201123753812,0.5122044858684536,1.47201123753812,1.47201123753812,0.0683206742522872,0.0683206742522872,0.17664134850457439,0.17664134850457439,58.3206742522872,58.3206742522872,98.3206742522872,98.3206742522872,0.17664134850457439,00005669,005669
005670,0,250,36,0,29,0,43,3423864_5670,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T09:19:48,2023-09-04T09:20:35,00:00:47,1.0,true,1.4908791620664217,0.5076835216051916,1.4908791620664217,1.4908791620664217,0.06945274972398531,0.06945274972398531,0.17890549944797063,0.17890549944797063,59.452749723985306,59.452749723985306,99.4527497239853,99.4527497239853,0.17890549944797063,00005670,005670
005671,0,250,36,0,57,0,66,3423864_5671,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T09:19:48,2023-09-04T09:20:28,00:00:40,1.0,true,0.5128623281809757,0.5286150111230256,0.5317302527092775,0.5505981772375794,0.014167966105952879,0.01530004157765099,0.0728642340986982,0.07512838504209443,8.69626799274533,9.828343464443444,50.96041893614156,52.092494407839666,0.08644913975907556,00005671,005671
005672,0,250,36,0,57,0,65,3423864_5672,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T09:19:48,2023-09-04T09:20:42,00:00:54,1.0,true,0.5317302527092775,0.5317302527092775,0.5505981772375794,0.5694661017658813,0.01530004157765099,0.016432117049349104,0.07512838504209443,0.07739253598549066,9.828343464443444,10.960418936141558,52.092494407839666,53.22456987953778,0.08871329070247179,00005672,005672
005673,0,250,36,0,52,0,54,3423864_5673,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T09:19:48,2023-09-04T09:20:43,00:00:55,1.0,true,0.5505981772375794,0.5223063766423086,0.5694661017658813,0.5883340262941832,0.016432117049349104,0.01756419252104722,0.07739253598549066,0.07965668692888689,10.960418936141558,12.09249440783967,53.22456987953778,54.3566453512359,0.09097744164586802,00005673,005673
005674,0,250,36,0,52,0,60,3423864_5674,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T09:19:48,2023-09-04T09:20:22,00:00:34,1.0,true,0.5694661017658813,0.5251003913645541,0.5883340262941832,0.6072019508224851,0.01756419252104722,0.018696267992745333,0.07965668692888689,0.08192083787228312,12.09249440783967,13.224569879537784,54.3566453512359,55.48872082293401,0.09324159258926425,00005674,005674
005675,0,250,36,0,47,0,51,3423864_5675,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T09:19:48,2023-09-04T09:20:21,00:00:33,1.0,true,0.5883340262941832,0.523414247633576,0.6072019508224851,0.626069875350787,0.018696267992745333,0.019828343464443447,0.08192083787228312,0.08418498881567935,13.224569879537784,14.356645351235896,55.48872082293401,56.62079629463213,0.09550574353266048,00005675,005675
005676,0,250,36,0,51,0,49,3423864_5676,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T09:19:48,2023-09-04T09:20:44,00:00:56,1.0,true,0.6072019508224851,0.5336585608995407,0.626069875350787,0.6449377998790888,0.019828343464443447,0.020960418936141558,0.08418498881567935,0.08644913975907556,14.356645351235896,15.488720822934011,56.62079629463213,57.75287176633024,0.09776989447605669,00005676,005676
005677,0,250,36,0,46,0,51,3423864_5677,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T09:19:48,2023-09-04T09:20:42,00:00:54,1.0,true,0.626069875350787,0.5351830109045359,0.6449377998790888,0.6638057244073907,0.020960418936141558,0.022092494407839672,0.08644913975907556,0.08871329070247179,15.488720822934011,16.620796294632125,57.75287176633024,58.884947238028346,0.10003404541945292,00005677,005677
005678,0,250,36,0,47,0,51,3423864_5678,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T09:19:48,2023-09-04T09:20:42,00:00:54,1.0,true,0.6449377998790888,0.5237288685956905,0.6638057244073907,0.6826736489356926,0.022092494407839672,0.023224569879537783,0.08871329070247179,0.09097744164586802,16.620796294632125,17.752871766330237,58.884947238028346,60.01702270972646,0.10229819636284915,00005678,005678
005679,0,250,36,0,45,0,51,3423864_5679,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T09:19:48,2023-09-04T09:20:42,00:00:54,1.0,true,0.6638057244073907,0.530742897139366,0.6826736489356926,0.7015415734639945,0.023224569879537783,0.024356645351235898,0.09097744164586802,0.09324159258926425,17.752871766330237,18.884947238028346,60.01702270972646,61.14909818142458,0.10456234730624538,00005679,005679
005680,0,250,36,0,42,0,51,3423864_5680,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T09:19:48,2023-09-04T09:20:42,00:00:54,1.0,true,0.6826736489356926,0.5276693888290543,0.7015415734639945,0.7204094979922964,0.024356645351235898,0.025488720822934012,0.09324159258926425,0.09550574353266048,18.884947238028346,20.01702270972646,61.14909818142458,62.28117365312269,0.1068264982496416,00005680,005680
005681,0,250,36,0,43,0,53,3423864_5681,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T09:19:48,2023-09-04T09:20:44,00:00:56,1.0,true,0.7015415734639945,0.5243314837376166,0.7204094979922964,0.7392774225205982,0.025488720822934012,0.026620796294632126,0.09550574353266048,0.09776989447605669,20.01702270972646,21.149098181424577,62.28117365312269,63.4132491248208,0.10909064919303782,00005681,005681
005682,0,250,36,0,43,0,47,3423864_5682,mechanica+,COMPLETED,0:0,01:00:00,2023-09-04T09:19:48,2023-09-04T09:20:42,00:00:54,1.0,true,0.7204094979922964,0.5207201401791781,0.7392774225205982,0.7581453470489001,0.026620796294632126,0.02775287176633024,0.09776989447605669,0.10003404541945292,21.149098181424577,22.28117365312269,63.4132491248208,64.54532459651891,0.11135480013643405,00005682,005682
