sim,initial_timestep,final_timestep,initial_cell_count,final_cell_count,last_alive_timestep,num_apoptosis,num_extrusion,JobID,JobName,State,ExitCode,Timelimit,Start,End,Elapsed,initial-b-ratio,random-labelling,cell-a-target-area,cell-b-target-area,cell-a-elasticity-parameter,cell-b-elasticity-parameter,cell-a-contractility-parameter,cell-b-contractility-parameter,cell-a-line-tension-parameter,cell-b-line-tension-parameter,cell-a-g1-duration,cell-b-g1-duration,cell-a-g2-duration,cell-b-g2-duration,cell-ab-line-tension-parameter,seed,simulation-id,initial_cell_count_0,final_cell_count_0,last_alive_timestep_0,num_apoptosis_0,num_extrusion_0,initial_cell_count_1,final_cell_count_1,last_alive_timestep_1,num_apoptosis_1,num_extrusion_1
000410,0,250,36,122,250,0,73,3466044_410,mechanica+,COMPLETED,0:0,01:00:00,2023-09-12T20:53:44,2023-09-12T20:57:27,00:03:43,0.5,false,0.7040030418009942,0.8262182761904469,1.0247577587821262,1.3455124757632584,0.019976031564663425,0.039221314583531355,0.15693319520479854,0.0754237612425344,26.957163640135125,46.20244665900305,45.447729677870974,64.69301269673889,0.14787659143121365,00001610,000410,18,10,250,0,73,18,112,250,0,0
000411,0,250,36,113,250,0,73,3466044_411,mechanica+,COMPLETED,0:0,01:00:00,2023-09-12T20:53:44,2023-09-12T20:57:22,00:03:38,0.5,false,0.7040030418009942,0.8262182761904469,1.0247577587821262,1.3455124757632584,0.019976031564663425,0.039221314583531355,0.15693319520479854,0.0754237612425344,26.957163640135125,46.20244665900305,45.447729677870974,64.69301269673889,0.14787659143121365,00001611,000411,18,11,250,0,73,18,102,250,0,0
000412,0,250,36,113,250,0,82,3466044_412,mechanica+,COMPLETED,0:0,01:00:00,2023-09-12T20:53:44,2023-09-12T20:57:35,00:03:51,0.5,false,0.7040030418009942,0.8262182761904469,1.0247577587821262,1.3455124757632584,0.019976031564663425,0.039221314583531355,0.15693319520479854,0.0754237612425344,26.957163640135125,46.20244665900305,45.447729677870974,64.69301269673889,0.14787659143121365,00001612,000412,18,13,250,0,82,18,100,250,0,0
000413,0,250,36,122,250,0,68,3466044_413,mechanica+,COMPLETED,0:0,01:00:00,2023-09-12T20:53:44,2023-09-12T20:57:26,00:03:42,0.5,false,0.7040030418009942,0.8262182761904469,1.0247577587821262,1.3455124757632584,0.019976031564663425,0.039221314583531355,0.15693319520479854,0.0754237612425344,26.957163640135125,46.20244665900305,45.447729677870974,64.69301269673889,0.14787659143121365,00001613,000413,18,20,250,0,68,18,102,250,0,0
000414,0,250,36,125,250,0,67,3466044_414,mechanica+,COMPLETED,0:0,01:00:00,2023-09-12T20:53:44,2023-09-12T20:57:32,00:03:48,0.5,false,0.7040030418009942,0.8262182761904469,1.0247577587821262,1.3455124757632584,0.019976031564663425,0.039221314583531355,0.15693319520479854,0.0754237612425344,26.957163640135125,46.20244665900305,45.447729677870974,64.69301269673889,0.14787659143121365,00001614,000414,18,16,250,0,67,18,109,250,0,0
000415,0,250,36,122,250,0,74,3466044_415,mechanica+,COMPLETED,0:0,01:00:00,2023-09-12T20:53:44,2023-09-12T20:57:26,00:03:42,0.5,false,0.7040030418009942,0.8262182761904469,1.0247577587821262,1.3455124757632584,0.019976031564663425,0.039221314583531355,0.15693319520479854,0.0754237612425344,26.957163640135125,46.20244665900305,45.447729677870974,64.69301269673889,0.14787659143121365,00001615,000415,18,18,250,0,74,18,104,250,0,0
000416,0,250,36,105,250,0,86,3466044_416,mechanica+,COMPLETED,0:0,01:00:00,2023-09-12T20:53:44,2023-09-12T20:57:22,00:03:38,0.5,false,0.7040030418009942,0.8262182761904469,1.0247577587821262,1.3455124757632584,0.019976031564663425,0.039221314583531355,0.15693319520479854,0.0754237612425344,26.957163640135125,46.20244665900305,45.447729677870974,64.69301269673889,0.14787659143121365,00001616,000416,18,11,250,0,86,18,94,250,0,0
000417,0,250,36,104,250,0,90,3466044_417,mechanica+,COMPLETED,0:0,01:00:00,2023-09-12T20:53:44,2023-09-12T20:57:19,00:03:35,0.5,false,0.7040030418009942,0.8262182761904469,1.0247577587821262,1.3455124757632584,0.019976031564663425,0.039221314583531355,0.15693319520479854,0.0754237612425344,26.957163640135125,46.20244665900305,45.447729677870974,64.69301269673889,0.14787659143121365,00001617,000417,18,13,250,0,90,18,91,250,0,0
000418,0,250,36,111,250,0,78,3466044_418,mechanica+,COMPLETED,0:0,01:00:00,2023-09-12T20:53:44,2023-09-12T20:57:13,00:03:29,0.5,false,0.7040030418009942,0.8262182761904469,1.0247577587821262,1.3455124757632584,0.019976031564663425,0.039221314583531355,0.15693319520479854,0.0754237612425344,26.957163640135125,46.20244665900305,45.447729677870974,64.69301269673889,0.14787659143121365,00001618,000418,18,3,250,0,78,18,108,250,0,0
000419,0,250,36,114,250,0,80,3466044_419,mechanica+,COMPLETED,0:0,01:00:00,2023-09-12T21:05:43,2023-09-12T21:07:07,00:01:24,0.5,false,0.7040030418009942,0.8262182761904469,1.0247577587821262,1.3455124757632584,0.019976031564663425,0.039221314583531355,0.15693319520479854,0.0754237612425344,26.957163640135125,46.20244665900305,45.447729677870974,64.69301269673889,0.14787659143121365,00001619,000419,18,14,250,0,80,18,100,250,0,0
000420,0,250,36,427,250,0,50,3466044_420,mechanica+,COMPLETED,0:0,01:00:00,2023-09-12T21:05:43,2023-09-12T21:08:05,00:02:22,0.5,false,0.577674353222808,0.9007727381996138,0.9739007683171477,1.3701271834114874,0.025981215910349617,0.049754800816010004,0.06705677144334074,0.11460394125466147,51.075555532991125,14.849140438651501,78.62272534431187,42.39631024997225,0.11233979031126526,00001620,000420,18,26,250,0,45,18,401,250,0,5
000421,0,250,36,428,250,0,47,3466044_421,mechanica+,COMPLETED,0:0,01:00:00,2023-09-12T21:05:43,2023-09-12T21:08:00,00:02:17,0.5,false,0.577674353222808,0.9007727381996138,0.9739007683171477,1.3701271834114874,0.025981215910349617,0.049754800816010004,0.06705677144334074,0.11460394125466147,51.075555532991125,14.849140438651501,78.62272534431187,42.39631024997225,0.11233979031126526,00001621,000421,18,13,250,0,41,18,415,250,0,6
000422,0,250,36,403,250,0,37,3466044_422,mechanica+,COMPLETED,0:0,01:00:00,2023-09-12T21:05:43,2023-09-12T21:07:55,00:02:12,0.5,false,0.577674353222808,0.9007727381996138,0.9739007683171477,1.3701271834114874,0.025981215910349617,0.049754800816010004,0.06705677144334074,0.11460394125466147,51.075555532991125,14.849140438651501,78.62272534431187,42.39631024997225,0.11233979031126526,00001622,000422,18,22,250,0,36,18,381,250,0,1
000423,0,250,36,445,250,0,49,3466044_423,mechanica+,COMPLETED,0:0,01:00:00,2023-09-12T21:05:43,2023-09-12T21:08:07,00:02:24,0.5,false,0.577674353222808,0.9007727381996138,0.9739007683171477,1.3701271834114874,0.025981215910349617,0.049754800816010004,0.06705677144334074,0.11460394125466147,51.075555532991125,14.849140438651501,78.62272534431187,42.39631024997225,0.11233979031126526,00001623,000423,18,21,250,0,44,18,424,250,0,5
000424,0,250,36,402,250,0,58,3466044_424,mechanica+,COMPLETED,0:0,01:00:00,2023-09-12T21:05:43,2023-09-12T21:08:00,00:02:17,0.5,false,0.577674353222808,0.9007727381996138,0.9739007683171477,1.3701271834114874,0.025981215910349617,0.049754800816010004,0.06705677144334074,0.11460394125466147,51.075555532991125,14.849140438651501,78.62272534431187,42.39631024997225,0.11233979031126526,00001624,000424,18,14,250,0,58,18,388,250,0,0
000425,0,250,36,405,250,0,44,3466044_425,mechanica+,COMPLETED,0:0,01:00:00,2023-09-12T21:05:43,2023-09-12T21:07:55,00:02:12,0.5,false,0.577674353222808,0.9007727381996138,0.9739007683171477,1.3701271834114874,0.025981215910349617,0.049754800816010004,0.06705677144334074,0.11460394125466147,51.075555532991125,14.849140438651501,78.62272534431187,42.39631024997225,0.11233979031126526,00001625,000425,18,18,250,0,43,18,387,250,0,1
000426,0,250,36,474,250,0,72,3466044_426,mechanica+,COMPLETED,0:0,01:00:00,2023-09-12T21:05:43,2023-09-12T21:08:15,00:02:32,0.5,false,0.577674353222808,0.9007727381996138,0.9739007683171477,1.3701271834114874,0.025981215910349617,0.049754800816010004,0.06705677144334074,0.11460394125466147,51.075555532991125,14.849140438651501,78.62272534431187,42.39631024997225,0.11233979031126526,00001626,000426,18,11,250,0,63,18,463,250,0,9
000427,0,250,36,455,250,0,53,3466044_427,mechanica+,COMPLETED,0:0,01:00:00,2023-09-12T21:05:43,2023-09-12T21:08:10,00:02:27,0.5,false,0.577674353222808,0.9007727381996138,0.9739007683171477,1.3701271834114874,0.025981215910349617,0.049754800816010004,0.06705677144334074,0.11460394125466147,51.075555532991125,14.849140438651501,78.62272534431187,42.39631024997225,0.11233979031126526,00001627,000427,18,17,250,0,45,18,438,250,0,8
000428,0,250,36,403,250,0,43,3466044_428,mechanica+,COMPLETED,0:0,01:00:00,2023-09-12T21:05:43,2023-09-12T21:07:50,00:02:07,0.5,false,0.577674353222808,0.9007727381996138,0.9739007683171477,1.3701271834114874,0.025981215910349617,0.049754800816010004,0.06705677144334074,0.11460394125466147,51.075555532991125,14.849140438651501,78.62272534431187,42.39631024997225,0.11233979031126526,00001628,000428,18,17,250,0,41,18,386,250,0,2
000429,0,250,36,484,250,0,43,3466044_429,mechanica+,COMPLETED,0:0,01:00:00,2023-09-12T21:05:43,2023-09-12T21:08:05,00:02:22,0.5,false,0.577674353222808,0.9007727381996138,0.9739007683171477,1.3701271834114874,0.025981215910349617,0.049754800816010004,0.06705677144334074,0.11460394125466147,51.075555532991125,14.849140438651501,78.62272534431187,42.39631024997225,0.11233979031126526,00001629,000429,18,8,250,0,41,18,476,250,0,2
000430,0,250,36,425,250,0,54,3466044_430,mechanica+,COMPLETED,0:0,01:00:00,2023-09-12T21:05:43,2023-09-12T21:08:05,00:02:22,0.5,false,0.577674353222808,0.9007727381996138,0.9739007683171477,1.3701271834114874,0.025981215910349617,0.049754800816010004,0.06705677144334074,0.11460394125466147,51.075555532991125,14.849140438651501,78.62272534431187,42.39631024997225,0.11233979031126526,00001630,000430,18,15,250,0,51,18,410,250,0,3
000431,0,250,36,510,250,0,54,3466044_431,mechanica+,COMPLETED,0:0,01:00:00,2023-09-12T21:05:43,2023-09-12T21:08:17,00:02:34,0.5,false,0.577674353222808,0.9007727381996138,0.9739007683171477,1.3701271834114874,0.025981215910349617,0.049754800816010004,0.06705677144334074,0.11460394125466147,51.075555532991125,14.849140438651501,78.62272534431187,42.39631024997225,0.11233979031126526,00001631,000431,18,13,250,0,44,18,497,250,0,10
000432,0,250,36,407,250,0,43,3466044_432,mechanica+,COMPLETED,0:0,01:00:00,2023-09-12T21:05:43,2023-09-12T21:07:55,00:02:12,0.5,false,0.577674353222808,0.9007727381996138,0.9739007683171477,1.3701271834114874,0.025981215910349617,0.049754800816010004,0.06705677144334074,0.11460394125466147,51.075555532991125,14.849140438651501,78.62272534431187,42.39631024997225,0.11233979031126526,00001632,000432,18,15,250,0,39,18,392,250,0,4
000433,0,250,36,364,250,0,45,3466044_433,mechanica+,COMPLETED,0:0,01:00:00,2023-09-12T21:05:43,2023-09-12T21:07:50,00:02:07,0.5,false,0.577674353222808,0.9007727381996138,0.9739007683171477,1.3701271834114874,0.025981215910349617,0.049754800816010004,0.06705677144334074,0.11460394125466147,51.075555532991125,14.849140438651501,78.62272534431187,42.39631024997225,0.11233979031126526,00001633,000433,18,19,250,0,45,18,345,250,0,0
000434,0,250,36,437,250,0,53,3466044_434,mechanica+,COMPLETED,0:0,01:00:00,2023-09-12T21:05:43,2023-09-12T21:08:00,00:02:17,0.5,false,0.577674353222808,0.9007727381996138,0.9739007683171477,1.3701271834114874,0.025981215910349617,0.049754800816010004,0.06705677144334074,0.11460394125466147,51.075555532991125,14.849140438651501,78.62272534431187,42.39631024997225,0.11233979031126526,00001634,000434,18,10,250,0,49,18,427,250,0,4
000435,0,250,36,424,250,0,53,3466044_435,mechanica+,COMPLETED,0:0,01:00:00,2023-09-12T21:05:43,2023-09-12T21:07:55,00:02:12,0.5,false,0.577674353222808,0.9007727381996138,0.9739007683171477,1.3701271834114874,0.025981215910349617,0.049754800816010004,0.06705677144334074,0.11460394125466147,51.075555532991125,14.849140438651501,78.62272534431187,42.39631024997225,0.11233979031126526,00001635,000435,18,21,250,0,48,18,403,250,0,5
000436,0,250,36,429,250,0,58,3466044_436,mechanica+,COMPLETED,0:0,01:00:00,2023-09-12T21:18:08,2023-09-12T21:22:25,00:04:17,0.5,false,0.577674353222808,0.9007727381996138,0.9739007683171477,1.3701271834114874,0.025981215910349617,0.049754800816010004,0.06705677144334074,0.11460394125466147,51.075555532991125,14.849140438651501,78.62272534431187,42.39631024997225,0.11233979031126526,00001636,000436,18,9,250,0,53,18,420,250,0,5
000437,0,250,36,474,250,0,56,3466044_437,mechanica+,COMPLETED,0:0,01:00:00,2023-09-12T21:18:08,2023-09-12T21:22:30,00:04:22,0.5,false,0.577674353222808,0.9007727381996138,0.9739007683171477,1.3701271834114874,0.025981215910349617,0.049754800816010004,0.06705677144334074,0.11460394125466147,51.075555532991125,14.849140438651501,78.62272534431187,42.39631024997225,0.11233979031126526,00001637,000437,18,7,250,0,45,18,467,250,0,11
000438,0,250,36,484,250,0,54,3466044_438,mechanica+,COMPLETED,0:0,01:00:00,2023-09-12T21:18:08,2023-09-12T21:22:36,00:04:28,0.5,false,0.577674353222808,0.9007727381996138,0.9739007683171477,1.3701271834114874,0.025981215910349617,0.049754800816010004,0.06705677144334074,0.11460394125466147,51.075555532991125,14.849140438651501,78.62272534431187,42.39631024997225,0.11233979031126526,00001638,000438,18,19,250,0,50,18,465,250,0,4
000439,0,250,36,411,250,0,50,3466044_439,mechanica+,COMPLETED,0:0,01:00:00,2023-09-12T21:18:08,2023-09-12T21:22:09,00:04:01,0.5,false,0.577674353222808,0.9007727381996138,0.9739007683171477,1.3701271834114874,0.025981215910349617,0.049754800816010004,0.06705677144334074,0.11460394125466147,51.075555532991125,14.849140438651501,78.62272534431187,42.39631024997225,0.11233979031126526,00001639,000439,18,10,250,0,48,18,401,250,0,2
000440,0,250,36,377,250,0,37,3466044_440,mechanica+,COMPLETED,0:0,01:00:00,2023-09-12T21:18:08,2023-09-12T21:22:01,00:03:53,0.5,false,0.5965422777511099,0.9110170514655784,0.9927686928454496,1.388995107939789,0.02711329138204773,0.05088687628770811,0.06932092238673696,0.11686809219805772,52.20763100468924,15.981215910349615,79.75480081601,43.52838572167037,0.11460394125466147,00001640,000440,18,30,250,0,35,18,347,250,0,2
000441,0,250,36,381,250,0,29,3466044_441,mechanica+,COMPLETED,0:0,01:00:00,2023-09-12T21:18:08,2023-09-12T21:21:59,00:03:51,0.5,false,0.5965422777511099,0.9110170514655784,0.9927686928454496,1.388995107939789,0.02711329138204773,0.05088687628770811,0.06932092238673696,0.11686809219805772,52.20763100468924,15.981215910349615,79.75480081601,43.52838572167037,0.11460394125466147,00001641,000441,18,24,250,0,28,18,357,250,0,1
000442,0,250,36,412,250,0,34,3466044_442,mechanica+,COMPLETED,0:0,01:00:00,2023-09-12T21:18:08,2023-09-12T21:22:15,00:04:07,0.5,false,0.5965422777511099,0.9110170514655784,0.9927686928454496,1.388995107939789,0.02711329138204773,0.05088687628770811,0.06932092238673696,0.11686809219805772,52.20763100468924,15.981215910349615,79.75480081601,43.52838572167037,0.11460394125466147,00001642,000442,18,32,250,0,30,18,380,250,0,4
000443,0,250,36,392,250,0,28,3466044_443,mechanica+,COMPLETED,0:0,01:00:00,2023-09-12T21:18:08,2023-09-12T21:22:01,00:03:53,0.5,false,0.5965422777511099,0.9110170514655784,0.9927686928454496,1.388995107939789,0.02711329138204773,0.05088687628770811,0.06932092238673696,0.11686809219805772,52.20763100468924,15.981215910349615,79.75480081601,43.52838572167037,0.11460394125466147,00001643,000443,18,29,250,0,27,18,363,250,0,1
000444,0,250,36,386,250,0,41,3466044_444,mechanica+,COMPLETED,0:0,01:00:00,2023-09-12T21:18:08,2023-09-12T21:22:18,00:04:10,0.5,false,0.5965422777511099,0.9110170514655784,0.9927686928454496,1.388995107939789,0.02711329138204773,0.05088687628770811,0.06932092238673696,0.11686809219805772,52.20763100468924,15.981215910349615,79.75480081601,43.52838572167037,0.11460394125466147,00001644,000444,18,20,250,0,38,18,366,250,0,3
000445,0,250,36,426,250,0,39,3466044_445,mechanica+,COMPLETED,0:0,01:00:00,2023-09-12T21:18:08,2023-09-12T21:22:18,00:04:10,0.5,false,0.5965422777511099,0.9110170514655784,0.9927686928454496,1.388995107939789,0.02711329138204773,0.05088687628770811,0.06932092238673696,0.11686809219805772,52.20763100468924,15.981215910349615,79.75480081601,43.52838572167037,0.11460394125466147,00001645,000445,18,28,250,0,36,18,398,250,0,3
000446,0,250,36,386,250,0,31,3466044_446,mechanica+,COMPLETED,0:0,01:00:00,2023-09-12T21:18:08,2023-09-12T21:22:08,00:04:00,0.5,false,0.5965422777511099,0.9110170514655784,0.9927686928454496,1.388995107939789,0.02711329138204773,0.05088687628770811,0.06932092238673696,0.11686809219805772,52.20763100468924,15.981215910349615,79.75480081601,43.52838572167037,0.11460394125466147,00001646,000446,18,35,250,0,31,18,351,250,0,0
000447,0,250,36,434,250,0,54,3466044_447,mechanica+,COMPLETED,0:0,01:00:00,2023-09-12T21:18:08,2023-09-12T21:22:25,00:04:17,0.5,false,0.5965422777511099,0.9110170514655784,0.9927686928454496,1.388995107939789,0.02711329138204773,0.05088687628770811,0.06932092238673696,0.11686809219805772,52.20763100468924,15.981215910349615,79.75480081601,43.52838572167037,0.11460394125466147,00001647,000447,18,26,250,0,45,18,408,250,0,9
000448,0,250,36,404,250,0,38,3466044_448,mechanica+,COMPLETED,0:0,01:00:00,2023-09-12T21:18:08,2023-09-12T21:22:18,00:04:10,0.5,false,0.5965422777511099,0.9110170514655784,0.9927686928454496,1.388995107939789,0.02711329138204773,0.05088687628770811,0.06932092238673696,0.11686809219805772,52.20763100468924,15.981215910349615,79.75480081601,43.52838572167037,0.11460394125466147,00001648,000448,18,35,250,0,35,18,369,250,0,3
000449,0,250,36,426,250,0,42,3466044_449,mechanica+,COMPLETED,0:0,01:00:00,2023-09-12T21:18:08,2023-09-12T21:22:23,00:04:15,0.5,false,0.5965422777511099,0.9110170514655784,0.9927686928454496,1.388995107939789,0.02711329138204773,0.05088687628770811,0.06932092238673696,0.11686809219805772,52.20763100468924,15.981215910349615,79.75480081601,43.52838572167037,0.11460394125466147,00001649,000449,18,33,250,0,38,18,393,250,0,4
000450,0,250,36,363,250,0,39,3466044_450,mechanica+,COMPLETED,0:0,01:00:00,2023-09-12T21:18:08,2023-09-12T21:21:56,00:03:48,0.5,false,0.5965422777511099,0.9110170514655784,0.9927686928454496,1.388995107939789,0.02711329138204773,0.05088687628770811,0.06932092238673696,0.11686809219805772,52.20763100468924,15.981215910349615,79.75480081601,43.52838572167037,0.11460394125466147,00001650,000450,18,29,250,0,38,18,334,250,0,1
000451,0,250,36,420,250,0,44,3466044_451,mechanica+,COMPLETED,0:0,01:00:00,2023-09-12T21:18:08,2023-09-12T21:22:13,00:04:05,0.5,false,0.5965422777511099,0.9110170514655784,0.9927686928454496,1.388995107939789,0.02711329138204773,0.05088687628770811,0.06932092238673696,0.11686809219805772,52.20763100468924,15.981215910349615,79.75480081601,43.52838572167037,0.11460394125466147,00001651,000451,18,23,250,0,44,18,397,250,0,0
000452,0,250,36,417,250,0,31,3466044_452,mechanica+,COMPLETED,0:0,01:00:00,2023-09-12T21:18:08,2023-09-12T21:22:08,00:04:00,0.5,false,0.5965422777511099,0.9110170514655784,0.9927686928454496,1.388995107939789,0.02711329138204773,0.05088687628770811,0.06932092238673696,0.11686809219805772,52.20763100468924,15.981215910349615,79.75480081601,43.52838572167037,0.11460394125466147,00001652,000452,18,34,250,0,29,18,383,250,0,2
000453,0,250,36,407,250,0,40,3466044_453,mechanica+,COMPLETED,0:0,01:00:00,2023-09-12T21:18:08,2023-09-12T21:22:18,00:04:10,0.5,false,0.5965422777511099,0.9110170514655784,0.9927686928454496,1.388995107939789,0.02711329138204773,0.05088687628770811,0.06932092238673696,0.11686809219805772,52.20763100468924,15.981215910349615,79.75480081601,43.52838572167037,0.11460394125466147,00001653,000453,18,27,250,0,33,18,380,250,0,7
000454,0,250,36,370,250,0,41,3466044_454,mechanica+,COMPLETED,0:0,01:00:00,2023-09-12T21:18:08,2023-09-12T21:22:05,00:03:57,0.5,false,0.5965422777511099,0.9110170514655784,0.9927686928454496,1.388995107939789,0.02711329138204773,0.05088687628770811,0.06932092238673696,0.11686809219805772,52.20763100468924,15.981215910349615,79.75480081601,43.52838572167037,0.11460394125466147,00001654,000454,18,17,250,0,37,18,353,250,0,4
000455,0,250,36,416,250,0,36,3466044_455,mechanica+,COMPLETED,0:0,01:00:00,2023-09-12T21:18:08,2023-09-12T21:22:23,00:04:15,0.5,false,0.5965422777511099,0.9110170514655784,0.9927686928454496,1.388995107939789,0.02711329138204773,0.05088687628770811,0.06932092238673696,0.11686809219805772,52.20763100468924,15.981215910349615,79.75480081601,43.52838572167037,0.11460394125466147,00001655,000455,18,31,250,0,34,18,385,250,0,2
000456,0,250,36,387,250,0,31,3466044_456,mechanica+,COMPLETED,0:0,01:00:00,2023-09-12T21:18:08,2023-09-12T21:22:00,00:03:52,0.5,false,0.5965422777511099,0.9110170514655784,0.9927686928454496,1.388995107939789,0.02711329138204773,0.05088687628770811,0.06932092238673696,0.11686809219805772,52.20763100468924,15.981215910349615,79.75480081601,43.52838572167037,0.11460394125466147,00001656,000456,18,33,250,0,27,18,354,250,0,4
000457,0,250,36,419,250,0,39,3466044_457,mechanica+,COMPLETED,0:0,01:00:00,2023-09-12T21:18:08,2023-09-12T21:22:23,00:04:15,0.5,false,0.5965422777511099,0.9110170514655784,0.9927686928454496,1.388995107939789,0.02711329138204773,0.05088687628770811,0.06932092238673696,0.11686809219805772,52.20763100468924,15.981215910349615,79.75480081601,43.52838572167037,0.11460394125466147,00001657,000457,18,26,250,0,36,18,393,250,0,3
000458,0,250,36,407,250,0,40,3466044_458,mechanica+,COMPLETED,0:0,01:00:00,2023-09-12T21:18:08,2023-09-12T21:22:15,00:04:07,0.5,false,0.5965422777511099,0.9110170514655784,0.9927686928454496,1.388995107939789,0.02711329138204773,0.05088687628770811,0.06932092238673696,0.11686809219805772,52.20763100468924,15.981215910349615,79.75480081601,43.52838572167037,0.11460394125466147,00001658,000458,18,17,250,0,40,18,390,250,0,0
