sim,initial_timestep,final_timestep,initial_cell_count,final_cell_count,last_alive_timestep,num_apoptosis,num_extrusion,JobID,JobName,State,ExitCode,Timelimit,Start,End,Elapsed,initial-b-ratio,random-labelling,cell-a-target-area,cell-b-target-area,cell-a-elasticity-parameter,cell-b-elasticity-parameter,cell-a-contractility-parameter,cell-b-contractility-parameter,cell-a-line-tension-parameter,cell-b-line-tension-parameter,cell-a-g1-duration,cell-b-g1-duration,cell-a-g2-duration,cell-b-g2-duration,cell-ab-line-tension-parameter,seed,simulation-id
000010,0,250,36,17,250,0,156,3435245_10,mechanica+,COMPLETED,0:0,01:00:00,2023-09-05T19:59:25,2023-09-05T20:01:17,00:01:52,0.0,true,0.7040030418009942,0.8262182761904469,1.0247577587821262,1.3455124757632584,0.019976031564663425,0.039221314583531355,0.15693319520479854,0.0754237612425344,26.957163640135125,46.20244665900305,45.447729677870974,64.69301269673889,0.14787659143121365,00000010,000010
000011,0,250,36,22,250,0,165,3435245_11,mechanica+,COMPLETED,0:0,01:00:00,2023-09-05T19:59:25,2023-09-05T20:01:20,00:01:55,0.0,true,0.7040030418009942,0.8262182761904469,1.0247577587821262,1.3455124757632584,0.019976031564663425,0.039221314583531355,0.15693319520479854,0.0754237612425344,26.957163640135125,46.20244665900305,45.447729677870974,64.69301269673889,0.14787659143121365,00000011,000011
000012,0,250,36,45,250,0,164,3435245_12,mechanica+,COMPLETED,0:0,01:00:00,2023-09-05T19:59:25,2023-09-05T20:01:29,00:02:04,0.0,true,0.7040030418009942,0.8262182761904469,1.0247577587821262,1.3455124757632584,0.019976031564663425,0.039221314583531355,0.15693319520479854,0.0754237612425344,26.957163640135125,46.20244665900305,45.447729677870974,64.69301269673889,0.14787659143121365,00000012,000012
000013,0,250,36,56,250,0,141,3435245_13,mechanica+,COMPLETED,0:0,01:00:00,2023-09-05T19:59:25,2023-09-05T20:01:26,00:02:01,0.0,true,0.7040030418009942,0.8262182761904469,1.0247577587821262,1.3455124757632584,0.019976031564663425,0.039221314583531355,0.15693319520479854,0.0754237612425344,26.957163640135125,46.20244665900305,45.447729677870974,64.69301269673889,0.14787659143121365,00000013,000013
000014,0,250,36,29,250,0,162,3435245_14,mechanica+,COMPLETED,0:0,01:00:00,2023-09-05T19:59:25,2023-09-05T20:01:17,00:01:52,0.0,true,0.7040030418009942,0.8262182761904469,1.0247577587821262,1.3455124757632584,0.019976031564663425,0.039221314583531355,0.15693319520479854,0.0754237612425344,26.957163640135125,46.20244665900305,45.447729677870974,64.69301269673889,0.14787659143121365,00000014,000014
000015,0,250,36,26,250,0,153,3435245_15,mechanica+,COMPLETED,0:0,01:00:00,2023-09-05T19:59:25,2023-09-05T20:01:15,00:01:50,0.0,true,0.7040030418009942,0.8262182761904469,1.0247577587821262,1.3455124757632584,0.019976031564663425,0.039221314583531355,0.15693319520479854,0.0754237612425344,26.957163640135125,46.20244665900305,45.447729677870974,64.69301269673889,0.14787659143121365,00000015,000015
000016,0,250,36,51,250,0,152,3435245_16,mechanica+,COMPLETED,0:0,01:00:00,2023-09-05T19:59:25,2023-09-05T20:01:24,00:01:59,0.0,true,0.7040030418009942,0.8262182761904469,1.0247577587821262,1.3455124757632584,0.019976031564663425,0.039221314583531355,0.15693319520479854,0.0754237612425344,26.957163640135125,46.20244665900305,45.447729677870974,64.69301269673889,0.14787659143121365,00000016,000016
000017,0,250,36,33,250,0,149,3435245_17,mechanica+,COMPLETED,0:0,01:00:00,2023-09-05T19:59:25,2023-09-05T20:01:17,00:01:52,0.0,true,0.7040030418009942,0.8262182761904469,1.0247577587821262,1.3455124757632584,0.019976031564663425,0.039221314583531355,0.15693319520479854,0.0754237612425344,26.957163640135125,46.20244665900305,45.447729677870974,64.69301269673889,0.14787659143121365,00000017,000017
000018,0,250,36,26,250,0,171,3435245_18,mechanica+,COMPLETED,0:0,01:00:00,2023-09-05T19:59:25,2023-09-05T20:01:17,00:01:52,0.0,true,0.7040030418009942,0.8262182761904469,1.0247577587821262,1.3455124757632584,0.019976031564663425,0.039221314583531355,0.15693319520479854,0.0754237612425344,26.957163640135125,46.20244665900305,45.447729677870974,64.69301269673889,0.14787659143121365,00000018,000018
000019,0,250,36,44,250,0,146,3435245_19,mechanica+,COMPLETED,0:0,01:00:00,2023-09-05T19:59:25,2023-09-05T20:01:23,00:01:58,0.0,true,0.7040030418009942,0.8262182761904469,1.0247577587821262,1.3455124757632584,0.019976031564663425,0.039221314583531355,0.15693319520479854,0.0754237612425344,26.957163640135125,46.20244665900305,45.447729677870974,64.69301269673889,0.14787659143121365,00000019,000019
000020,0,250,36,82,250,0,44,3435245_20,mechanica+,COMPLETED,0:0,01:00:00,2023-09-05T19:59:25,2023-09-05T20:01:29,00:02:04,0.0,true,0.577674353222808,0.9007727381996138,0.9739007683171477,1.3701271834114874,0.025981215910349617,0.049754800816010004,0.06705677144334074,0.11460394125466147,51.075555532991125,14.849140438651501,78.62272534431187,42.39631024997225,0.11233979031126526,00000020,000020
000021,0,250,36,87,250,0,54,3435245_21,mechanica+,COMPLETED,0:0,01:00:00,2023-09-05T19:59:25,2023-09-05T20:01:32,00:02:07,0.0,true,0.577674353222808,0.9007727381996138,0.9739007683171477,1.3701271834114874,0.025981215910349617,0.049754800816010004,0.06705677144334074,0.11460394125466147,51.075555532991125,14.849140438651501,78.62272534431187,42.39631024997225,0.11233979031126526,00000021,000021
000022,0,250,36,77,250,0,53,3435245_22,mechanica+,COMPLETED,0:0,01:00:00,2023-09-05T19:59:25,2023-09-05T20:01:23,00:01:58,0.0,true,0.577674353222808,0.9007727381996138,0.9739007683171477,1.3701271834114874,0.025981215910349617,0.049754800816010004,0.06705677144334074,0.11460394125466147,51.075555532991125,14.849140438651501,78.62272534431187,42.39631024997225,0.11233979031126526,00000022,000022
000023,0,250,36,78,250,0,56,3435245_23,mechanica+,COMPLETED,0:0,01:00:00,2023-09-05T19:59:25,2023-09-05T20:01:29,00:02:04,0.0,true,0.577674353222808,0.9007727381996138,0.9739007683171477,1.3701271834114874,0.025981215910349617,0.049754800816010004,0.06705677144334074,0.11460394125466147,51.075555532991125,14.849140438651501,78.62272534431187,42.39631024997225,0.11233979031126526,00000023,000023
000024,0,250,36,69,250,0,66,3435245_24,mechanica+,COMPLETED,0:0,01:00:00,2023-09-05T19:59:25,2023-09-05T20:01:29,00:02:04,0.0,true,0.577674353222808,0.9007727381996138,0.9739007683171477,1.3701271834114874,0.025981215910349617,0.049754800816010004,0.06705677144334074,0.11460394125466147,51.075555532991125,14.849140438651501,78.62272534431187,42.39631024997225,0.11233979031126526,00000024,000024
000025,0,250,36,59,250,0,59,3435245_25,mechanica+,COMPLETED,0:0,01:00:00,2023-09-05T19:59:25,2023-09-05T20:01:24,00:01:59,0.0,true,0.577674353222808,0.9007727381996138,0.9739007683171477,1.3701271834114874,0.025981215910349617,0.049754800816010004,0.06705677144334074,0.11460394125466147,51.075555532991125,14.849140438651501,78.62272534431187,42.39631024997225,0.11233979031126526,00000025,000025
000026,0,250,36,60,250,0,64,3435245_26,mechanica+,COMPLETED,0:0,01:00:00,2023-09-05T19:59:25,2023-09-05T20:01:23,00:01:58,0.0,true,0.577674353222808,0.9007727381996138,0.9739007683171477,1.3701271834114874,0.025981215910349617,0.049754800816010004,0.06705677144334074,0.11460394125466147,51.075555532991125,14.849140438651501,78.62272534431187,42.39631024997225,0.11233979031126526,00000026,000026
000027,0,250,36,79,250,0,51,3435245_27,mechanica+,COMPLETED,0:0,01:00:00,2023-09-05T19:59:25,2023-09-05T20:01:32,00:02:07,0.0,true,0.577674353222808,0.9007727381996138,0.9739007683171477,1.3701271834114874,0.025981215910349617,0.049754800816010004,0.06705677144334074,0.11460394125466147,51.075555532991125,14.849140438651501,78.62272534431187,42.39631024997225,0.11233979031126526,00000027,000027
000028,0,250,36,50,250,0,72,3435245_28,mechanica+,COMPLETED,0:0,01:00:00,2023-09-05T19:59:25,2023-09-05T20:01:24,00:01:59,0.0,true,0.577674353222808,0.9007727381996138,0.9739007683171477,1.3701271834114874,0.025981215910349617,0.049754800816010004,0.06705677144334074,0.11460394125466147,51.075555532991125,14.849140438651501,78.62272534431187,42.39631024997225,0.11233979031126526,00000028,000028
000029,0,250,36,99,250,0,60,3435245_29,mechanica+,COMPLETED,0:0,01:00:00,2023-09-05T19:59:25,2023-09-05T20:01:35,00:02:10,0.0,true,0.577674353222808,0.9007727381996138,0.9739007683171477,1.3701271834114874,0.025981215910349617,0.049754800816010004,0.06705677144334074,0.11460394125466147,51.075555532991125,14.849140438651501,78.62272534431187,42.39631024997225,0.11233979031126526,00000029,000029
000030,0,250,36,51,250,0,71,3435245_30,mechanica+,COMPLETED,0:0,01:00:00,2023-09-05T19:59:25,2023-09-05T20:01:20,00:01:55,0.0,true,0.577674353222808,0.9007727381996138,0.9739007683171477,1.3701271834114874,0.025981215910349617,0.049754800816010004,0.06705677144334074,0.11460394125466147,51.075555532991125,14.849140438651501,78.62272534431187,42.39631024997225,0.11233979031126526,00000030,000030
000031,0,250,36,79,250,0,60,3435245_31,mechanica+,COMPLETED,0:0,01:00:00,2023-09-05T19:59:25,2023-09-05T20:01:29,00:02:04,0.0,true,0.577674353222808,0.9007727381996138,0.9739007683171477,1.3701271834114874,0.025981215910349617,0.049754800816010004,0.06705677144334074,0.11460394125466147,51.075555532991125,14.849140438651501,78.62272534431187,42.39631024997225,0.11233979031126526,00000031,000031
000032,0,250,36,92,250,0,58,3435245_32,mechanica+,COMPLETED,0:0,01:00:00,2023-09-05T19:59:25,2023-09-05T20:01:29,00:02:04,0.0,true,0.577674353222808,0.9007727381996138,0.9739007683171477,1.3701271834114874,0.025981215910349617,0.049754800816010004,0.06705677144334074,0.11460394125466147,51.075555532991125,14.849140438651501,78.62272534431187,42.39631024997225,0.11233979031126526,00000032,000032
000033,0,250,36,81,250,0,62,3435245_33,mechanica+,COMPLETED,0:0,01:00:00,2023-09-05T19:59:25,2023-09-05T20:01:32,00:02:07,0.0,true,0.577674353222808,0.9007727381996138,0.9739007683171477,1.3701271834114874,0.025981215910349617,0.049754800816010004,0.06705677144334074,0.11460394125466147,51.075555532991125,14.849140438651501,78.62272534431187,42.39631024997225,0.11233979031126526,00000033,000033
000034,0,250,36,98,250,0,52,3435245_34,mechanica+,COMPLETED,0:0,01:00:00,2023-09-05T19:59:25,2023-09-05T20:01:29,00:02:04,0.0,true,0.577674353222808,0.9007727381996138,0.9739007683171477,1.3701271834114874,0.025981215910349617,0.049754800816010004,0.06705677144334074,0.11460394125466147,51.075555532991125,14.849140438651501,78.62272534431187,42.39631024997225,0.11233979031126526,00000034,000034
000035,0,250,36,39,250,0,79,3435245_35,mechanica+,COMPLETED,0:0,01:00:00,2023-09-05T19:59:25,2023-09-05T20:01:17,00:01:52,0.0,true,0.577674353222808,0.9007727381996138,0.9739007683171477,1.3701271834114874,0.025981215910349617,0.049754800816010004,0.06705677144334074,0.11460394125466147,51.075555532991125,14.849140438651501,78.62272534431187,42.39631024997225,0.11233979031126526,00000035,000035
000036,0,250,36,52,250,0,64,3435245_36,mechanica+,COMPLETED,0:0,01:00:00,2023-09-05T19:59:25,2023-09-05T20:01:20,00:01:55,0.0,true,0.577674353222808,0.9007727381996138,0.9739007683171477,1.3701271834114874,0.025981215910349617,0.049754800816010004,0.06705677144334074,0.11460394125466147,51.075555532991125,14.849140438651501,78.62272534431187,42.39631024997225,0.11233979031126526,00000036,000036
000037,0,250,36,52,250,0,67,3435245_37,mechanica+,COMPLETED,0:0,01:00:00,2023-09-05T19:59:25,2023-09-05T20:01:15,00:01:50,0.0,true,0.577674353222808,0.9007727381996138,0.9739007683171477,1.3701271834114874,0.025981215910349617,0.049754800816010004,0.06705677144334074,0.11460394125466147,51.075555532991125,14.849140438651501,78.62272534431187,42.39631024997225,0.11233979031126526,00000037,000037
000038,0,250,36,86,250,0,44,3435245_38,mechanica+,COMPLETED,0:0,01:00:00,2023-09-05T19:59:25,2023-09-05T20:01:32,00:02:07,0.0,true,0.577674353222808,0.9007727381996138,0.9739007683171477,1.3701271834114874,0.025981215910349617,0.049754800816010004,0.06705677144334074,0.11460394125466147,51.075555532991125,14.849140438651501,78.62272534431187,42.39631024997225,0.11233979031126526,00000038,000038
000039,0,250,36,67,250,0,61,3435245_39,mechanica+,COMPLETED,0:0,01:00:00,2023-09-05T19:59:25,2023-09-05T20:01:23,00:01:58,0.0,true,0.577674353222808,0.9007727381996138,0.9739007683171477,1.3701271834114874,0.025981215910349617,0.049754800816010004,0.06705677144334074,0.11460394125466147,51.075555532991125,14.849140438651501,78.62272534431187,42.39631024997225,0.11233979031126526,00000039,000039
000040,0,250,36,112,250,0,28,3435245_40,mechanica+,COMPLETED,0:0,01:00:00,2023-09-05T19:59:25,2023-09-05T20:01:43,00:02:18,0.0,true,0.5965422777511099,0.9110170514655784,0.9927686928454496,1.388995107939789,0.02711329138204773,0.05088687628770811,0.06932092238673696,0.11686809219805772,52.20763100468924,15.981215910349615,79.75480081601,43.52838572167037,0.11460394125466147,00000040,000040
000041,0,250,36,86,250,0,40,3435245_41,mechanica+,COMPLETED,0:0,01:00:00,2023-09-05T19:59:25,2023-09-05T20:01:18,00:01:53,0.0,true,0.5965422777511099,0.9110170514655784,0.9927686928454496,1.388995107939789,0.02711329138204773,0.05088687628770811,0.06932092238673696,0.11686809219805772,52.20763100468924,15.981215910349615,79.75480081601,43.52838572167037,0.11460394125466147,00000041,000041
000042,0,250,36,105,250,0,36,3435245_42,mechanica+,COMPLETED,0:0,01:00:00,2023-09-05T19:59:25,2023-09-05T20:01:37,00:02:12,0.0,true,0.5965422777511099,0.9110170514655784,0.9927686928454496,1.388995107939789,0.02711329138204773,0.05088687628770811,0.06932092238673696,0.11686809219805772,52.20763100468924,15.981215910349615,79.75480081601,43.52838572167037,0.11460394125466147,00000042,000042
000043,0,250,36,72,250,0,47,3435245_43,mechanica+,COMPLETED,0:0,01:00:00,2023-09-05T19:59:25,2023-09-05T20:01:26,00:02:01,0.0,true,0.5965422777511099,0.9110170514655784,0.9927686928454496,1.388995107939789,0.02711329138204773,0.05088687628770811,0.06932092238673696,0.11686809219805772,52.20763100468924,15.981215910349615,79.75480081601,43.52838572167037,0.11460394125466147,00000043,000043
000044,0,250,36,104,250,0,40,3435245_44,mechanica+,COMPLETED,0:0,01:00:00,2023-09-05T19:59:25,2023-09-05T20:01:37,00:02:12,0.0,true,0.5965422777511099,0.9110170514655784,0.9927686928454496,1.388995107939789,0.02711329138204773,0.05088687628770811,0.06932092238673696,0.11686809219805772,52.20763100468924,15.981215910349615,79.75480081601,43.52838572167037,0.11460394125466147,00000044,000044
000045,0,250,36,102,250,0,38,3435245_45,mechanica+,COMPLETED,0:0,01:00:00,2023-09-05T19:59:25,2023-09-05T20:01:32,00:02:07,0.0,true,0.5965422777511099,0.9110170514655784,0.9927686928454496,1.388995107939789,0.02711329138204773,0.05088687628770811,0.06932092238673696,0.11686809219805772,52.20763100468924,15.981215910349615,79.75480081601,43.52838572167037,0.11460394125466147,00000045,000045
000046,0,250,36,90,250,0,34,3435245_46,mechanica+,COMPLETED,0:0,01:00:00,2023-09-05T19:59:25,2023-09-05T20:01:23,00:01:58,0.0,true,0.5965422777511099,0.9110170514655784,0.9927686928454496,1.388995107939789,0.02711329138204773,0.05088687628770811,0.06932092238673696,0.11686809219805772,52.20763100468924,15.981215910349615,79.75480081601,43.52838572167037,0.11460394125466147,00000046,000046
000047,0,250,36,110,250,0,24,3435245_47,mechanica+,COMPLETED,0:0,01:00:00,2023-09-05T19:59:25,2023-09-05T20:01:26,00:02:01,0.0,true,0.5965422777511099,0.9110170514655784,0.9927686928454496,1.388995107939789,0.02711329138204773,0.05088687628770811,0.06932092238673696,0.11686809219805772,52.20763100468924,15.981215910349615,79.75480081601,43.52838572167037,0.11460394125466147,00000047,000047
000048,0,250,36,98,250,0,35,3435245_48,mechanica+,COMPLETED,0:0,01:00:00,2023-09-05T19:59:25,2023-09-05T20:01:29,00:02:04,0.0,true,0.5965422777511099,0.9110170514655784,0.9927686928454496,1.388995107939789,0.02711329138204773,0.05088687628770811,0.06932092238673696,0.11686809219805772,52.20763100468924,15.981215910349615,79.75480081601,43.52838572167037,0.11460394125466147,00000048,000048
000049,0,250,36,116,250,0,30,3435245_49,mechanica+,COMPLETED,0:0,01:00:00,2023-09-05T19:59:25,2023-09-05T20:01:40,00:02:15,0.0,true,0.5965422777511099,0.9110170514655784,0.9927686928454496,1.388995107939789,0.02711329138204773,0.05088687628770811,0.06932092238673696,0.11686809219805772,52.20763100468924,15.981215910349615,79.75480081601,43.52838572167037,0.11460394125466147,00000049,000049
000050,0,250,36,119,250,0,31,3435245_50,mechanica+,COMPLETED,0:0,01:00:00,2023-09-05T19:59:25,2023-09-05T20:01:37,00:02:12,0.0,true,0.5965422777511099,0.9110170514655784,0.9927686928454496,1.388995107939789,0.02711329138204773,0.05088687628770811,0.06932092238673696,0.11686809219805772,52.20763100468924,15.981215910349615,79.75480081601,43.52838572167037,0.11460394125466147,00000050,000050
000051,0,250,36,88,250,0,41,3435245_51,mechanica+,COMPLETED,0:0,01:00:00,2023-09-05T19:59:25,2023-09-05T20:01:24,00:01:59,0.0,true,0.5965422777511099,0.9110170514655784,0.9927686928454496,1.388995107939789,0.02711329138204773,0.05088687628770811,0.06932092238673696,0.11686809219805772,52.20763100468924,15.981215910349615,79.75480081601,43.52838572167037,0.11460394125466147,00000051,000051
000052,0,250,36,109,250,0,35,3435245_52,mechanica+,COMPLETED,0:0,01:00:00,2023-09-05T19:59:25,2023-09-05T20:01:29,00:02:04,0.0,true,0.5965422777511099,0.9110170514655784,0.9927686928454496,1.388995107939789,0.02711329138204773,0.05088687628770811,0.06932092238673696,0.11686809219805772,52.20763100468924,15.981215910349615,79.75480081601,43.52838572167037,0.11460394125466147,00000052,000052
000053,0,250,36,95,250,0,32,3435245_53,mechanica+,COMPLETED,0:0,01:00:00,2023-09-05T19:59:25,2023-09-05T20:01:26,00:02:01,0.0,true,0.5965422777511099,0.9110170514655784,0.9927686928454496,1.388995107939789,0.02711329138204773,0.05088687628770811,0.06932092238673696,0.11686809219805772,52.20763100468924,15.981215910349615,79.75480081601,43.52838572167037,0.11460394125466147,00000053,000053
000054,0,250,36,98,250,0,47,3435245_54,mechanica+,COMPLETED,0:0,01:00:00,2023-09-05T19:59:25,2023-09-05T20:01:35,00:02:10,0.0,true,0.5965422777511099,0.9110170514655784,0.9927686928454496,1.388995107939789,0.02711329138204773,0.05088687628770811,0.06932092238673696,0.11686809219805772,52.20763100468924,15.981215910349615,79.75480081601,43.52838572167037,0.11460394125466147,00000054,000054
000055,0,250,36,106,250,0,36,3435245_55,mechanica+,COMPLETED,0:0,01:00:00,2023-09-05T19:59:25,2023-09-05T20:01:32,00:02:07,0.0,true,0.5965422777511099,0.9110170514655784,0.9927686928454496,1.388995107939789,0.02711329138204773,0.05088687628770811,0.06932092238673696,0.11686809219805772,52.20763100468924,15.981215910349615,79.75480081601,43.52838572167037,0.11460394125466147,00000055,000055
000056,0,250,36,131,250,0,17,3435245_56,mechanica+,COMPLETED,0:0,01:00:00,2023-09-05T19:59:25,2023-09-05T20:01:35,00:02:10,0.0,true,0.5965422777511099,0.9110170514655784,0.9927686928454496,1.388995107939789,0.02711329138204773,0.05088687628770811,0.06932092238673696,0.11686809219805772,52.20763100468924,15.981215910349615,79.75480081601,43.52838572167037,0.11460394125466147,00000056,000056
000057,0,250,36,110,250,0,27,3435245_57,mechanica+,COMPLETED,0:0,01:00:00,2023-09-05T19:59:25,2023-09-05T20:01:32,00:02:07,0.0,true,0.5965422777511099,0.9110170514655784,0.9927686928454496,1.388995107939789,0.02711329138204773,0.05088687628770811,0.06932092238673696,0.11686809219805772,52.20763100468924,15.981215910349615,79.75480081601,43.52838572167037,0.11460394125466147,00000057,000057
000058,0,250,36,101,250,0,35,3435245_58,mechanica+,COMPLETED,0:0,01:00:00,2023-09-05T19:59:25,2023-09-05T20:01:29,00:02:04,0.0,true,0.5965422777511099,0.9110170514655784,0.9927686928454496,1.388995107939789,0.02711329138204773,0.05088687628770811,0.06932092238673696,0.11686809219805772,52.20763100468924,15.981215910349615,79.75480081601,43.52838572167037,0.11460394125466147,00000058,000058
000059,0,250,36,109,250,0,38,3435245_59,mechanica+,COMPLETED,0:0,01:00:00,2023-09-05T19:59:25,2023-09-05T20:01:29,00:02:04,0.0,true,0.5965422777511099,0.9110170514655784,0.9927686928454496,1.388995107939789,0.02711329138204773,0.05088687628770811,0.06932092238673696,0.11686809219805772,52.20763100468924,15.981215910349615,79.75480081601,43.52838572167037,0.11460394125466147,00000059,000059
000060,0,250,36,640,250,0,71,3435245_60,mechanica+,COMPLETED,0:0,01:00:00,2023-09-05T19:59:25,2023-09-05T20:03:26,00:04:01,0.0,true,0.8479234598401988,0.9160764582750318,1.2630177994628404,0.6781121390854818,0.0455923887224874,0.01049804909984589,0.11080741895440875,0.16061873970912577,15.215030231921363,40.120690609279855,45.02635098663834,69.93201136399684,0.16967534348271066,00000060,000060
000061,0,250,36,605,250,0,50,3435245_61,mechanica+,COMPLETED,0:0,01:00:00,2023-09-05T19:59:25,2023-09-05T20:03:12,00:03:47,0.0,true,0.8479234598401988,0.9160764582750318,1.2630177994628404,0.6781121390854818,0.0455923887224874,0.01049804909984589,0.11080741895440875,0.16061873970912577,15.215030231921363,40.120690609279855,45.02635098663834,69.93201136399684,0.16967534348271066,00000061,000061
000062,0,250,36,633,250,0,55,3435245_62,mechanica+,COMPLETED,0:0,01:00:00,2023-09-05T19:59:25,2023-09-05T20:03:20,00:03:55,0.0,true,0.8479234598401988,0.9160764582750318,1.2630177994628404,0.6781121390854818,0.0455923887224874,0.01049804909984589,0.11080741895440875,0.16061873970912577,15.215030231921363,40.120690609279855,45.02635098663834,69.93201136399684,0.16967534348271066,00000062,000062
000063,0,250,36,696,250,0,73,3435245_63,mechanica+,COMPLETED,0:0,01:00:00,2023-09-05T19:59:25,2023-09-05T20:03:32,00:04:07,0.0,true,0.8479234598401988,0.9160764582750318,1.2630177994628404,0.6781121390854818,0.0455923887224874,0.01049804909984589,0.11080741895440875,0.16061873970912577,15.215030231921363,40.120690609279855,45.02635098663834,69.93201136399684,0.16967534348271066,00000063,000063
000064,0,250,36,623,250,0,51,3435245_64,mechanica+,COMPLETED,0:0,01:00:00,2023-09-05T19:59:25,2023-09-05T20:03:21,00:03:56,0.0,true,0.8479234598401988,0.9160764582750318,1.2630177994628404,0.6781121390854818,0.0455923887224874,0.01049804909984589,0.11080741895440875,0.16061873970912577,15.215030231921363,40.120690609279855,45.02635098663834,69.93201136399684,0.16967534348271066,00000064,000064
000065,0,250,36,589,250,0,38,3435245_65,mechanica+,COMPLETED,0:0,01:00:00,2023-09-05T19:59:25,2023-09-05T20:02:59,00:03:34,0.0,true,0.8479234598401988,0.9160764582750318,1.2630177994628404,0.6781121390854818,0.0455923887224874,0.01049804909984589,0.11080741895440875,0.16061873970912577,15.215030231921363,40.120690609279855,45.02635098663834,69.93201136399684,0.16967534348271066,00000065,000065
